,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
45,1101,832.0,339.0,12.0,31.0,5.0,9.0,44.0,71.0,69.0,35.0,10.0,2.0,491.0,5.0,10.0,47.0,51.0,42.0,101.0,52.0,66.0,35.0,6.0
46,1007,638.0,270.0,0.0,11.0,9.0,38.0,36.0,10.0,50.0,26.0,0.0,5.0,368.0,11.0,24.0,51.0,48.0,22.0,32.0,44.0,39.0,7.0,7.0
47,1209,1375.0,612.0,24.0,32.0,54.0,53.0,66.0,61.0,60.0,49.0,36.0,21.0,763.0,12.0,73.0,82.0,52.0,117.0,99.0,116.0,45.0,34.0,8.0
48,1103,986.0,316.0,24.0,44.0,7.0,25.0,28.0,10.0,70.0,20.0,22.0,5.0,670.0,33.0,76.0,60.0,69.0,55.0,64.0,63.0,40.0,29.0,5.0
49,1105,549.0,244.0,3.0,23.0,10.0,18.0,57.0,23.0,39.0,22.0,7.0,3.0,304.0,4.0,12.0,50.0,28.0,26.0,58.0,28.0,34.0,36.0,6.0
50,1106,362.0,201.0,0.0,12.0,10.0,24.0,86.0,18.0,5.0,5.0,2.0,3.0,162.0,8.0,5.0,27.0,23.0,19.0,13.0,12.0,23.0,23.0,5.0
51,1107,446.0,258.0,5.0,23.0,15.0,18.0,75.0,27.0,15.0,7.0,1.0,1.0,188.0,4.0,7.0,15.0,29.0,36.0,28.0,7.0,12.0,15.0,11.0
52,1104,1115.0,463.0,7.0,50.0,19.0,27.0,77.0,44.0,95.0,50.0,16.0,7.0,650.0,4.0,29.0,107.0,55.0,52.0,137.0,60.0,68.0,71.0,11.0
53,1206,1130.0,472.0,18.0,31.0,5.0,14.0,81.0,49.0,44.0,47.0,13.0,6.0,657.0,16.0,59.0,17.0,53.0,115.0,81.0,97.0,62.0,26.0,10.0
54,1204,1129.0,427.0,0.0,31.0,0.0,9.0,55.0,74.0,49.0,34.0,11.0,0.0,702.0,33.0,35.0,7.0,132.0,116.0,99.0,104.0,70.0,6.0,5.0
55,1205,706.0,297.0,12.0,27.0,27.0,15.0,20.0,40.0,38.0,25.0,16.0,4.0,410.0,12.0,33.0,39.0,27.0,35.0,52.0,55.0,39.0,18.0,14.0
56,1301,1811.0,752.0,69.0,105.0,58.0,12.0,76.0,65.0,68.0,24.0,35.0,0.0,1062.0,44.0,98.0,51.0,132.0,79.0,207.0,119.0,43.0,23.0,8.0
57,1306,753.0,394.0,16.0,29.0,17.0,32.0,70.0,45.0,46.0,32.0,14.0,2.0,359.0,13.0,15.0,23.0,36.0,30.0,44.0,53.0,33.0,9.0,13.0
58,1308,144.0,72.0,3.0,9.0,35.0,4.0,4.0,0.0,5.0,0.0,1.0,0.0,72.0,0.0,0.0,13.0,0.0,18.0,6.0,9.0,0.0,4.0,10.0
59,1304,1407.0,641.0,40.0,59.0,70.0,27.0,82.0,58.0,58.0,28.0,25.0,14.0,767.0,28.0,61.0,50.0,84.0,67.0,147.0,95.0,46.0,13.0,17.0
60,1302,801.0,334.0,32.0,47.0,29.0,4.0,32.0,29.0,29.0,9.0,16.0,1.0,466.0,21.0,45.0,24.0,57.0,37.0,96.0,53.0,18.0,9.0,4.0
61,1307,100.0,54.0,1.0,4.0,24.0,2.0,3.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,0.0,8.0,2.0,9.0,3.0,4.0,1.0,5.0,5.0
62,1309,551.0,270.0,14.0,25.0,36.0,16.0,38.0,22.0,27.0,18.0,12.0,2.0,281.0,11.0,13.0,22.0,18.0,33.0,25.0,46.0,21.0,10.0,13.0
63,1305,828.0,426.0,15.0,22.0,39.0,34.0,72.0,44.0,44.0,28.0,13.0,11.0,402.0,10.0,21.0,30.0,42.0,37.0,65.0,55.0,36.0,6.0,16.0
64,1401,3080.0,1409.0,35.0,146.0,107.0,109.0,225.0,133.0,121.0,85.0,34.0,7.0,1672.0,18.0,87.0,80.0,199.0,143.0,119.0,191.0,127.0,56.0,41.0
65,1406,1248.0,617.0,8.0,26.0,29.0,41.0,85.0,55.0,84.0,47.0,12.0,4.0,632.0,23.0,54.0,48.0,37.0,97.0,65.0,94.0,62.0,25.0,10.0
66,1404,2014.0,909.0,30.0,60.0,42.0,158.0,96.0,63.0,130.0,52.0,7.0,18.0,1105.0,21.0,59.0,73.0,52.0,125.0,115.0,175.0,93.0,66.0,20.0
67,1403,1446.0,716.0,15.0,53.0,52.0,48.0,96.0,73.0,81.0,46.0,18.0,5.0,729.0,26.0,57.0,59.0,39.0,112.0,73.0,100.0,63.0,31.0,14.0
68,1503,657.0,293.0,4.0,34.0,35.0,8.0,37.0,24.0,13.0,25.0,4.0,3.0,365.0,10.0,21.0,29.0,51.0,41.0,53.0,35.0,23.0,2.0,0.0
69,1501,1756.0,774.0,33.0,79.0,89.0,28.0,106.0,57.0,57.0,70.0,30.0,15.0,982.0,34.0,62.0,55.0,100.0,103.0,107.0,149.0,75.0,19.0,17.0
70,1502,1060.0,434.0,7.0,55.0,58.0,19.0,52.0,30.0,23.0,51.0,9.0,4.0,625.0,21.0,47.0,33.0,82.0,66.0,81.0,67.0,46.0,4.0,1.0
71,1504,1596.0,737.0,40.0,68.0,65.0,27.0,100.0,71.0,63.0,43.0,36.0,7.0,859.0,47.0,53.0,74.0,58.0,81.0,65.0,149.0,69.0,29.0,17.0
72,1505,1423.0,618.0,15.0,43.0,73.0,43.0,76.0,89.0,41.0,58.0,19.0,2.0,805.0,38.0,73.0,72.0,59.0,106.0,82.0,103.0,56.0,13.0,16.0
73,1507,934.0,400.0,2.0,34.0,44.0,40.0,49.0,49.0,30.0,34.0,7.0,0.0,534.0,36.0,59.0,43.0,46.0,37.0,64.0,48.0,54.0,6.0,4.0
74,1508,924.0,417.0,15.0,32.0,50.0,20.0,53.0,61.0,25.0,38.0,15.0,1.0,507.0,17.0,39.0,54.0,34.0,80.0,49.0,75.0,27.0,9.0,13.0
75,1506,389.0,197.0,2.0,17.0,17.0,14.0,28.0,21.0,22.0,3.0,3.0,0.0,194.0,6.0,8.0,40.0,30.0,9.0,24.0,11.0,12.0,1.0,0.0
76,1509,1137.0,530.0,4.0,39.0,52.0,40.0,67.0,72.0,34.0,30.0,8.0,0.0,607.0,36.0,53.0,69.0,55.0,54.0,79.0,53.0,51.0,8.0,6.0
77,1009,371.0,148.0,1.0,9.0,9.0,32.0,17.0,15.0,18.0,15.0,1.0,3.0,225.0,7.0,14.0,28.0,36.0,21.0,13.0,33.0,27.0,6.0,4.0
78,1908,41.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0
79,1906,130.0,88.0,1.0,12.0,21.0,41.0,0.0,0.0,8.0,0.0,0.0,4.0,42.0,0.0,2.0,9.0,3.0,6.0,1.0,0.0,17.0,0.0,0.0
80,1901,128.0,96.0,14.0,12.0,16.0,0.0,19.0,13.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0
81,2104,94.0,54.0,0.0,14.0,8.0,4.0,0.0,22.0,0.0,1.0,5.0,0.0,39.0,2.0,22.0,1.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
82,2105,258.0,160.0,0.0,21.0,10.0,3.0,5.0,48.0,0.0,0.0,0.0,0.0,98.0,0.0,33.0,46.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0
83,2107,185.0,119.0,0.0,15.0,38.0,2.0,2.0,20.0,3.0,1.0,0.0,0.0,66.0,0.0,10.0,22.0,12.0,3.0,0.0,6.0,6.0,0.0,0.0
84,2108,228.0,184.0,0.0,26.0,128.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,44.0,0.0,3.0,17.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0
85,2106,114.0,54.0,0.0,3.0,13.0,5.0,2.0,8.0,2.0,3.0,0.0,0.0,61.0,0.0,4.0,16.0,7.0,3.0,2.0,12.0,3.0,6.0,0.0
86,2110,61.0,30.0,0.0,1.0,0.0,2.0,2.0,12.0,10.0,1.0,0.0,0.0,31.0,0.0,0.0,7.0,2.0,1.0,0.0,11.0,3.0,0.0,4.0
87,2115,26.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2202,192.0,96.0,3.0,20.0,16.0,5.0,5.0,30.0,1.0,1.0,6.0,0.0,96.0,8.0,34.0,4.0,10.0,15.0,6.0,0.0,9.0,2.0,0.0
89,2203,143.0,58.0,0.0,14.0,18.0,6.0,5.0,0.0,2.0,7.0,0.0,0.0,87.0,0.0,3.0,22.0,6.0,1.0,13.0,13.0,6.0,8.0,0.0
90,2207,130.0,50.0,0.0,5.0,14.0,4.0,8.0,11.0,0.0,0.0,1.0,0.0,79.0,2.0,27.0,5.0,0.0,0.0,15.0,4.0,7.0,1.0,0.0
91,2213,133.0,92.0,0.0,14.0,42.0,0.0,5.0,16.0,0.0,2.0,4.0,0.0,42.0,0.0,10.0,21.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0
92,2204,156.0,86.0,0.0,16.0,34.0,0.0,10.0,8.0,0.0,1.0,2.0,0.0,69.0,9.0,9.0,10.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0
93,2210,146.0,53.0,0.0,13.0,11.0,2.0,8.0,3.0,0.0,5.0,0.0,0.0,94.0,5.0,18.0,8.0,0.0,1.0,17.0,8.0,3.0,2.0,0.0
94,1108,804.0,397.0,6.0,27.0,13.0,49.0,74.0,42.0,74.0,15.0,0.0,0.0,407.0,13.0,12.0,14.0,53.0,89.0,77.0,33.0,12.0,18.0,10.0
95,0705,211.0,134.0,0.0,10.0,18.0,3.0,0.0,0.0,21.0,15.0,0.0,0.0,77.0,0.0,0.0,15.0,11.0,2.0,16.0,0.0,0.0,0.0,0.0
96,2209,26.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
97,2111,93.0,48.0,0.0,19.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,7.0,11.0,0.0,0.0,0.0,26.0,0.0,0.0
98,2113,106.0,49.0,0.0,17.0,4.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,14.0,7.0,10.0,0.0,0.0,0.0,23.0,0.0,0.0
99,2206,52.0,21.0,0.0,0.0,13.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,30.0,0.0,0.0,11.0,3.0,0.0,2.0,7.0,0.0,8.0,0.0
100,2109,264.0,155.0,0.0,15.0,81.0,8.0,8.0,0.0,7.0,6.0,0.0,0.0,110.0,0.0,5.0,6.0,19.0,11.0,0.0,24.0,15.0,0.0,0.0
101,2101,149.0,115.0,26.0,13.0,4.0,3.0,24.0,5.0,32.0,8.0,0.0,0.0,34.0,23.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
102,1005,592.0,280.0,17.0,36.0,16.0,1.0,42.0,26.0,58.0,30.0,10.0,2.0,314.0,2.0,10.0,32.0,13.0,13.0,45.0,31.0,60.0,26.0,26.0
103,0704,240.0,148.0,0.0,11.0,21.0,6.0,0.0,0.0,18.0,18.0,1.0,0.0,92.0,0.0,0.0,17.0,11.0,6.0,18.0,0.0,0.0,1.0,1.0
104,0708,241.0,138.0,0.0,3.0,46.0,1.0,10.0,38.0,3.0,14.0,7.0,0.0,105.0,0.0,4.0,15.0,13.0,3.0,1.0,3.0,9.0,16.0,0.0
105,1203,851.0,357.0,19.0,42.0,36.0,20.0,17.0,55.0,43.0,32.0,22.0,3.0,495.0,10.0,36.0,59.0,35.0,35.0,66.0,49.0,53.0,22.0,18.0
106,1202,2339.0,1026.0,47.0,60.0,43.0,53.0,162.0,88.0,92.0,98.0,41.0,24.0,1312.0,20.0,136.0,81.0,54.0,222.0,158.0,197.0,106.0,66.0,21.0
107,1102,1291.0,453.0,27.0,59.0,18.0,28.0,38.0,34.0,97.0,39.0,28.0,7.0,837.0,29.0,78.0,89.0,77.0,67.0,111.0,79.0,63.0,48.0,11.0
108,1904,175.0,101.0,4.0,8.0,18.0,26.0,15.0,3.0,8.0,5.0,0.0,5.0,74.0,6.0,7.0,7.0,3.0,7.0,9.0,5.0,14.0,0.0,0.0
109,1905,83.0,57.0,0.0,6.0,12.0,23.0,4.0,0.0,5.0,2.0,3.0,2.0,26.0,0.0,1.0,5.0,1.0,3.0,1.0,2.0,11.0,0.0,0.0
110,1903,110.0,71.0,4.0,9.0,13.0,20.0,7.0,4.0,4.0,1.0,0.0,2.0,38.0,0.0,1.0,8.0,2.0,5.0,5.0,2.0,10.0,1.0,0.0
111,1402,3488.0,1613.0,45.0,97.0,78.0,229.0,143.0,195.0,180.0,97.0,34.0,20.0,1875.0,55.0,116.0,124.0,92.0,263.0,158.0,250.0,146.0,89.0,69.0
112,1407,1788.0,844.0,25.0,62.0,44.0,127.0,39.0,170.0,48.0,41.0,31.0,7.0,944.0,39.0,55.0,61.0,42.0,154.0,44.0,99.0,51.0,38.0,65.0
113,1409,1708.0,799.0,26.0,60.0,48.0,116.0,41.0,155.0,49.0,40.0,30.0,8.0,909.0,36.0,55.0,60.0,41.0,148.0,49.0,93.0,52.0,37.0,59.0
114,1413,1554.0,737.0,33.0,50.0,45.0,65.0,60.0,80.0,61.0,25.0,50.0,0.0,817.0,10.0,30.0,47.0,80.0,119.0,98.0,127.0,40.0,35.0,3.0
115,1412,1012.0,439.0,21.0,39.0,54.0,31.0,44.0,32.0,44.0,25.0,20.0,4.0,573.0,5.0,38.0,40.0,42.0,85.0,77.0,58.0,48.0,23.0,6.0
116,1410,2842.0,1186.0,61.0,116.0,178.0,73.0,130.0,67.0,128.0,77.0,42.0,16.0,1657.0,13.0,128.0,120.0,107.0,247.0,233.0,131.0,159.0,66.0,21.0
117,1405,1703.0,775.0,21.0,44.0,45.0,71.0,81.0,103.0,98.0,41.0,26.0,8.0,928.0,23.0,47.0,77.0,55.0,142.0,86.0,106.0,73.0,20.0,5.0
118,1414,2169.0,987.0,41.0,79.0,78.0,108.0,127.0,87.0,93.0,78.0,38.0,5.0,1182.0,18.0,59.0,127.0,24.0,200.0,147.0,135.0,79.0,37.0,26.0
119,1601,510.0,227.0,6.0,39.0,17.0,9.0,23.0,30.0,25.0,27.0,5.0,0.0,285.0,0.0,41.0,31.0,12.0,27.0,37.0,54.0,15.0,11.0,4.0
120,1701,1696.0,746.0,20.0,40.0,47.0,94.0,79.0,82.0,72.0,41.0,23.0,16.0,951.0,29.0,51.0,75.0,78.0,129.0,112.0,113.0,73.0,34.0,14.0
121,1702,996.0,442.0,15.0,26.0,53.0,23.0,55.0,69.0,27.0,41.0,16.0,2.0,554.0,20.0,43.0,56.0,38.0,93.0,52.0,81.0,28.0,11.0,15.0
122,1607,927.0,394.0,0.0,51.0,86.0,133.0,20.0,22.0,1.0,0.0,0.0,0.0,533.0,0.0,9.0,202.0,39.0,117.0,83.0,17.0,6.0,24.0,0.0
123,1605,504.0,244.0,8.0,50.0,42.0,35.0,29.0,13.0,8.0,10.0,4.0,0.0,260.0,0.0,8.0,75.0,18.0,30.0,36.0,22.0,13.0,6.0,1.0
124,1603,990.0,407.0,3.0,67.0,23.0,15.0,50.0,76.0,40.0,26.0,5.0,10.0,583.0,11.0,50.0,48.0,43.0,67.0,80.0,75.0,28.0,41.0,5.0
125,1609,30.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,2.0,5.0,0.0
126,1706,797.0,321.0,3.0,44.0,14.0,15.0,27.0,60.0,40.0,36.0,6.0,4.0,476.0,4.0,65.0,39.0,26.0,59.0,64.0,82.0,21.0,29.0,5.0
127,1709,1046.0,435.0,5.0,68.0,22.0,18.0,56.0,81.0,43.0,21.0,7.0,10.0,612.0,15.0,47.0,53.0,48.0,68.0,85.0,69.0,34.0,42.0,6.0
128,1711,554.0,232.0,6.0,21.0,2.0,16.0,27.0,42.0,31.0,14.0,8.0,0.0,322.0,10.0,34.0,30.0,19.0,32.0,47.0,32.0,23.0,18.0,4.0
129,1604,450.0,204.0,4.0,34.0,40.0,48.0,18.0,11.0,3.0,4.0,2.0,0.0,245.0,0.0,6.0,82.0,17.0,42.0,35.0,14.0,7.0,9.0,1.0
130,1606,688.0,305.0,3.0,36.0,73.0,89.0,19.0,20.0,1.0,0.0,3.0,0.0,383.0,0.0,7.0,137.0,28.0,85.0,57.0,13.0,11.0,19.0,0.0
131,1608,267.0,154.0,11.0,9.0,54.0,6.0,18.0,19.0,3.0,0.0,11.0,0.0,114.0,0.0,5.0,15.0,6.0,30.0,12.0,10.0,23.0,11.0,0.0
132,1611,571.0,327.0,23.0,20.0,113.0,12.0,38.0,40.0,6.0,0.0,24.0,0.0,244.0,0.0,11.0,32.0,13.0,65.0,25.0,21.0,48.0,25.0,0.0
133,1705,1056.0,446.0,5.0,53.0,29.0,31.0,53.0,69.0,38.0,20.0,11.0,12.0,610.0,17.0,38.0,50.0,55.0,76.0,83.0,63.0,40.0,33.0,6.0
134,1708,1460.0,606.0,6.0,96.0,32.0,25.0,80.0,113.0,59.0,30.0,9.0,15.0,854.0,20.0,63.0,72.0,67.0,94.0,119.0,96.0,46.0,59.0,7.0
135,1707,1454.0,590.0,1.0,46.0,54.0,47.0,70.0,44.0,64.0,69.0,8.0,0.0,865.0,22.0,93.0,60.0,69.0,140.0,118.0,84.0,67.0,36.0,29.0
136,1710,2117.0,862.0,6.0,69.0,65.0,67.0,102.0,83.0,98.0,91.0,14.0,0.0,1256.0,35.0,137.0,93.0,95.0,188.0,174.0,122.0,96.0,57.0,37.0
137,1712,977.0,424.0,4.0,29.0,40.0,29.0,54.0,54.0,47.0,43.0,4.0,0.0,554.0,20.0,58.0,37.0,35.0,92.0,70.0,52.0,48.0,23.0,12.0
138,1704,2126.0,921.0,22.0,72.0,32.0,62.0,112.0,168.0,117.0,61.0,25.0,0.0,1205.0,43.0,127.0,102.0,67.0,143.0,164.0,120.0,94.0,65.0,13.0
139,1802,2600.0,1077.0,11.0,67.0,88.0,118.0,100.0,140.0,146.0,74.0,25.0,11.0,1524.0,46.0,97.0,133.0,81.0,199.0,221.0,157.0,133.0,38.0,14.0
