,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
161,2020,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0
162,2013,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
163,2016,39.0,19.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0
164,2010,90.0,47.0,0.0,10.0,0.0,0.0,15.0,12.0,3.0,7.0,0.0,0.0,42.0,0.0,0.0,12.0,8.0,1.0,6.0,7.0,0.0,1.0,0.0
165,2005,126.0,56.0,0.0,15.0,16.0,0.0,11.0,2.0,2.0,2.0,0.0,0.0,71.0,0.0,0.0,19.0,16.0,3.0,10.0,10.0,0.0,1.0,0.0
166,1703,2193.0,1017.0,17.0,66.0,84.0,64.0,121.0,128.0,83.0,73.0,17.0,19.0,1174.0,29.0,111.0,96.0,69.0,178.0,163.0,150.0,72.0,32.0,9.0
167,1110,120.0,55.0,4.0,1.0,5.0,1.0,6.0,1.0,5.0,5.0,2.0,0.0,66.0,3.0,7.0,0.0,6.0,4.0,7.0,9.0,9.0,1.0,3.0
168,1109,106.0,40.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,66.0,1.0,4.0,0.0,1.0,9.0,6.0,10.0,5.0,0.0,3.0
169,1902,115.0,48.0,0.0,0.0,0.0,0.0,6.0,6.0,35.0,0.0,0.0,0.0,66.0,1.0,7.0,0.0,3.0,0.0,0.0,40.0,4.0,4.0,0.0
170,2017,54.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,38.0,0.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,5.0
171,2015,465.0,167.0,0.0,28.0,14.0,0.0,18.0,24.0,9.0,17.0,0.0,2.0,298.0,0.0,2.0,46.0,37.0,29.0,24.0,24.0,2.0,1.0,16.0
172,1910,879.0,344.0,11.0,40.0,13.0,16.0,46.0,55.0,26.0,23.0,11.0,0.0,534.0,16.0,57.0,52.0,7.0,80.0,71.0,62.0,51.0,14.0,7.0
173,1801,2617.0,1187.0,31.0,56.0,99.0,121.0,80.0,139.0,158.0,119.0,41.0,19.0,1430.0,3.0,70.0,161.0,88.0,211.0,217.0,207.0,134.0,31.0,28.0
174,1714,944.0,410.0,11.0,12.0,37.0,71.0,46.0,62.0,26.0,49.0,9.0,0.0,533.0,6.0,15.0,40.0,12.0,137.0,72.0,62.0,74.0,0.0,3.0
175,1804,2230.0,1031.0,15.0,54.0,88.0,80.0,120.0,124.0,150.0,89.0,45.0,10.0,1200.0,27.0,79.0,103.0,66.0,181.0,154.0,189.0,92.0,76.0,18.0
176,2012,31.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
