,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
49,1105,1882.0,850.0,33.0,7.0,18.0,42.0,80.0,105.0,70.0,61.0,43.0,54.0,52.0,18.0,12.0,6.0,10.0,1031.0,59.0,27.0,19.0,50.0,7.0
50,1106,2011.0,941.0,15.0,0.0,18.0,26.0,112.0,139.0,117.0,105.0,50.0,62.0,33.0,9.0,16.0,5.0,14.0,1071.0,58.0,50.0,31.0,38.0,14.0
51,1107,2492.0,1256.0,14.0,11.0,25.0,74.0,178.0,184.0,133.0,142.0,53.0,82.0,57.0,23.0,14.0,2.0,8.0,1235.0,80.0,53.0,44.0,30.0,7.0
52,1104,3204.0,1421.0,73.0,19.0,31.0,86.0,114.0,158.0,85.0,72.0,69.0,87.0,106.0,37.0,18.0,14.0,14.0,1783.0,105.0,29.0,26.0,97.0,8.0
53,1206,1746.0,789.0,26.0,0.0,5.0,39.0,42.0,56.0,36.0,78.0,34.0,33.0,46.0,16.0,4.0,12.0,6.0,957.0,33.0,75.0,67.0,54.0,19.0
54,1204,1933.0,867.0,10.0,0.0,7.0,41.0,17.0,50.0,21.0,75.0,76.0,26.0,17.0,20.0,12.0,5.0,0.0,1066.0,46.0,53.0,80.0,42.0,41.0
55,1205,1048.0,444.0,30.0,5.0,27.0,23.0,38.0,19.0,21.0,22.0,29.0,27.0,29.0,16.0,0.0,16.0,4.0,604.0,38.0,35.0,29.0,32.0,14.0
56,1301,2605.0,1197.0,73.0,64.0,17.0,48.0,98.0,43.0,81.0,44.0,74.0,108.0,107.0,19.0,7.0,28.0,0.0,1407.0,62.0,103.0,87.0,62.0,46.0
57,1306,2046.0,1092.0,20.0,6.0,5.0,41.0,149.0,88.0,93.0,70.0,56.0,80.0,79.0,31.0,15.0,8.0,9.0,954.0,44.0,46.0,64.0,36.0,30.0
58,1308,1906.0,973.0,17.0,1.0,5.0,70.0,181.0,143.0,86.0,1.0,97.0,56.0,72.0,23.0,24.0,5.0,4.0,933.0,23.0,27.0,13.0,72.0,30.0
59,1304,2396.0,1159.0,49.0,37.0,7.0,47.0,101.0,65.0,110.0,56.0,51.0,106.0,66.0,19.0,7.0,23.0,14.0,1238.0,70.0,74.0,68.0,34.0,40.0
60,1302,1170.0,541.0,33.0,28.0,8.0,20.0,48.0,19.0,37.0,21.0,35.0,49.0,48.0,8.0,3.0,14.0,1.0,629.0,28.0,39.0,37.0,28.0,22.0
61,1307,1298.0,675.0,8.0,0.0,3.0,47.0,142.0,87.0,60.0,15.0,54.0,40.0,44.0,18.0,12.0,10.0,2.0,623.0,15.0,16.0,10.0,38.0,14.0
62,1309,2268.0,1152.0,26.0,2.0,6.0,71.0,184.0,133.0,94.0,40.0,85.0,75.0,85.0,30.0,25.0,7.0,6.0,1116.0,44.0,45.0,43.0,70.0,35.0
63,1305,1928.0,1008.0,22.0,12.0,3.0,38.0,112.0,77.0,104.0,59.0,42.0,84.0,52.0,23.0,9.0,11.0,14.0,922.0,52.0,49.0,54.0,21.0,29.0
64,1401,4808.0,2315.0,87.0,62.0,11.0,202.0,163.0,174.0,194.0,98.0,86.0,153.0,108.0,59.0,34.0,0.0,7.0,2491.0,246.0,306.0,183.0,83.0,38.0
65,1406,1896.0,952.0,12.0,12.0,15.0,71.0,88.0,66.0,55.0,67.0,23.0,55.0,40.0,20.0,8.0,4.0,4.0,945.0,32.0,66.0,97.0,7.0,34.0
66,1404,2873.0,1312.0,61.0,11.0,17.0,57.0,91.0,181.0,74.0,55.0,32.0,99.0,80.0,35.0,14.0,0.0,34.0,1560.0,102.0,154.0,86.0,64.0,44.0
67,1403,2220.0,1111.0,19.0,16.0,18.0,92.0,112.0,79.0,61.0,70.0,39.0,61.0,41.0,20.0,15.0,3.0,5.0,1108.0,78.0,76.0,94.0,23.0,36.0
68,1503,1184.0,576.0,23.0,4.0,7.0,60.0,63.0,34.0,41.0,33.0,15.0,23.0,41.0,9.0,15.0,2.0,3.0,608.0,22.0,62.0,34.0,25.0,17.0
69,1501,3041.0,1432.0,58.0,12.0,4.0,121.0,156.0,96.0,105.0,95.0,48.0,80.0,97.0,41.0,23.0,12.0,15.0,1610.0,104.0,99.0,113.0,70.0,43.0
70,1502,1593.0,736.0,25.0,8.0,6.0,77.0,93.0,43.0,47.0,42.0,41.0,14.0,56.0,21.0,9.0,1.0,4.0,856.0,44.0,58.0,69.0,42.0,25.0
71,1504,3301.0,1548.0,69.0,0.0,21.0,108.0,168.0,128.0,104.0,128.0,36.0,117.0,100.0,41.0,50.0,17.0,7.0,1752.0,98.0,142.0,86.0,90.0,63.0
72,1505,2212.0,995.0,41.0,14.0,13.0,36.0,102.0,72.0,75.0,44.0,115.0,64.0,53.0,38.0,27.0,12.0,9.0,1217.0,82.0,89.0,65.0,64.0,53.0
73,1507,1506.0,685.0,14.0,8.0,24.0,25.0,80.0,59.0,51.0,54.0,58.0,46.0,33.0,19.0,11.0,5.0,0.0,821.0,39.0,86.0,42.0,45.0,54.0
74,1508,1674.0,777.0,36.0,11.0,2.0,33.0,82.0,57.0,65.0,30.0,88.0,50.0,42.0,33.0,24.0,11.0,8.0,898.0,66.0,53.0,53.0,37.0,24.0
75,1506,1342.0,668.0,16.0,2.0,13.0,35.0,76.0,77.0,73.0,51.0,21.0,42.0,25.0,16.0,24.0,10.0,0.0,674.0,21.0,59.0,31.0,18.0,14.0
76,1509,2155.0,1031.0,35.0,7.0,31.0,52.0,104.0,82.0,82.0,70.0,57.0,78.0,51.0,18.0,33.0,9.0,2.0,1124.0,42.0,141.0,37.0,52.0,62.0
77,1009,2519.0,1178.0,7.0,8.0,20.0,49.0,210.0,239.0,71.0,63.0,48.0,40.0,67.0,42.0,18.0,10.0,11.0,1340.0,90.0,36.0,35.0,17.0,20.0
78,1908,1154.0,554.0,10.0,0.0,6.0,3.0,10.0,57.0,32.0,41.0,32.0,57.0,60.0,34.0,14.0,5.0,7.0,600.0,26.0,24.0,27.0,52.0,9.0
79,1906,2380.0,1042.0,19.0,4.0,0.0,41.0,128.0,145.0,121.0,88.0,84.0,77.0,33.0,35.0,10.0,9.0,19.0,1339.0,79.0,34.0,27.0,18.0,8.0
80,1901,1646.0,854.0,20.0,0.0,5.0,37.0,197.0,138.0,71.0,81.0,32.0,34.0,37.0,23.0,0.0,15.0,0.0,793.0,19.0,9.0,12.0,0.0,0.0
81,2104,1619.0,906.0,23.0,73.0,27.0,141.0,236.0,133.0,54.0,28.0,44.0,21.0,22.0,8.0,7.0,17.0,8.0,714.0,9.0,9.0,22.0,24.0,29.0
82,2105,3178.0,1465.0,20.0,8.0,70.0,249.0,437.0,297.0,87.0,16.0,72.0,29.0,4.0,7.0,0.0,0.0,0.0,1713.0,0.0,12.0,0.0,0.0,4.0
83,2107,2372.0,1099.0,14.0,24.0,28.0,139.0,336.0,186.0,84.0,30.0,49.0,15.0,13.0,14.0,10.0,11.0,5.0,1272.0,4.0,19.0,16.0,10.0,13.0
84,2108,2707.0,1321.0,17.0,87.0,14.0,160.0,534.0,128.0,137.0,43.0,12.0,16.0,6.0,36.0,8.0,0.0,6.0,1386.0,0.0,11.0,0.0,0.0,6.0
85,2106,2174.0,1082.0,6.0,1.0,21.0,123.0,278.0,163.0,75.0,47.0,57.0,32.0,37.0,17.0,14.0,20.0,3.0,1091.0,8.0,19.0,31.0,10.0,21.0
86,2110,1823.0,829.0,2.0,19.0,40.0,72.0,187.0,157.0,54.0,25.0,39.0,39.0,19.0,19.0,13.0,25.0,24.0,995.0,19.0,5.0,7.0,25.0,15.0
87,2115,1031.0,473.0,21.0,19.0,32.0,48.0,121.0,78.0,44.0,20.0,12.0,11.0,10.0,8.0,3.0,1.0,13.0,558.0,18.0,0.0,2.0,0.0,34.0
88,2202,3007.0,1624.0,41.0,95.0,33.0,209.0,454.0,214.0,116.0,61.0,78.0,56.0,36.0,29.0,12.0,23.0,10.0,1383.0,31.0,26.0,54.0,52.0,42.0
89,2203,3240.0,1673.0,9.0,3.0,26.0,178.0,471.0,161.0,144.0,65.0,50.0,59.0,54.0,36.0,20.0,24.0,26.0,1565.0,46.0,65.0,36.0,53.0,16.0
90,2207,2216.0,1075.0,14.0,11.0,11.0,126.0,297.0,145.0,82.0,44.0,59.0,74.0,22.0,17.0,12.0,23.0,7.0,1141.0,80.0,39.0,21.0,11.0,12.0
91,2213,1415.0,784.0,6.0,26.0,0.0,75.0,220.0,124.0,36.0,9.0,44.0,69.0,15.0,16.0,8.0,5.0,14.0,632.0,34.0,20.0,7.0,11.0,0.0
92,2204,1746.0,900.0,3.0,13.0,0.0,80.0,225.0,129.0,84.0,41.0,41.0,77.0,27.0,18.0,14.0,16.0,10.0,846.0,84.0,46.0,9.0,5.0,21.0
93,2210,2604.0,1281.0,15.0,4.0,21.0,131.0,331.0,136.0,117.0,58.0,51.0,69.0,35.0,21.0,10.0,20.0,11.0,1323.0,90.0,80.0,26.0,52.0,18.0
94,1108,3292.0,1643.0,10.0,14.0,29.0,94.0,231.0,238.0,154.0,162.0,64.0,107.0,141.0,39.0,8.0,0.0,12.0,1650.0,123.0,52.0,59.0,87.0,22.0
95,0705,3147.0,1627.0,4.0,3.0,17.0,93.0,395.0,240.0,136.0,134.0,72.0,76.0,70.0,34.0,49.0,0.0,10.0,1520.0,91.0,45.0,32.0,5.0,0.0
96,2209,1521.0,757.0,3.0,11.0,14.0,39.0,168.0,125.0,104.0,37.0,38.0,17.0,24.0,19.0,5.0,10.0,10.0,765.0,68.0,12.0,7.0,9.0,23.0
97,2111,2673.0,1289.0,0.0,1.0,2.0,120.0,444.0,126.0,174.0,22.0,2.0,18.0,21.0,50.0,41.0,46.0,68.0,1383.0,68.0,13.0,9.0,1.0,12.0
98,2113,3331.0,1596.0,3.0,3.0,22.0,152.0,520.0,194.0,205.0,41.0,15.0,27.0,28.0,53.0,40.0,42.0,74.0,1735.0,86.0,12.0,10.0,1.0,29.0
99,2206,1336.0,722.0,0.0,2.0,11.0,83.0,193.0,86.0,51.0,37.0,32.0,28.0,31.0,15.0,8.0,10.0,0.0,612.0,5.0,7.0,18.0,1.0,12.0
100,2109,4158.0,1937.0,27.0,57.0,23.0,185.0,568.0,260.0,164.0,84.0,82.0,30.0,48.0,33.0,39.0,48.0,16.0,2224.0,15.0,55.0,65.0,43.0,50.0
101,2101,4016.0,1869.0,357.0,177.0,105.0,267.0,290.0,221.0,87.0,82.0,52.0,36.0,47.0,19.0,0.0,8.0,16.0,2148.0,17.0,12.0,11.0,0.0,431.0
102,1005,2948.0,1520.0,19.0,73.0,164.0,244.0,255.0,114.0,100.0,47.0,45.0,46.0,98.0,60.0,12.0,16.0,15.0,1429.0,37.0,16.0,24.0,22.0,28.0
103,0704,2063.0,1026.0,6.0,3.0,11.0,48.0,236.0,130.0,91.0,66.0,11.0,51.0,55.0,39.0,27.0,2.0,8.0,1037.0,57.0,50.0,22.0,6.0,0.0
104,0708,2457.0,1312.0,2.0,2.0,8.0,80.0,328.0,124.0,114.0,89.0,55.0,86.0,63.0,40.0,8.0,43.0,0.0,1144.0,32.0,18.0,32.0,26.0,1.0
105,1203,1268.0,528.0,42.0,8.0,45.0,29.0,47.0,25.0,18.0,22.0,41.0,31.0,25.0,19.0,0.0,22.0,3.0,740.0,47.0,48.0,28.0,43.0,13.0
106,1202,3538.0,1596.0,62.0,6.0,11.0,69.0,132.0,139.0,85.0,140.0,31.0,81.0,107.0,34.0,9.0,40.0,24.0,1943.0,67.0,158.0,132.0,111.0,20.0
107,1102,2460.0,1013.0,57.0,15.0,25.0,79.0,65.0,107.0,31.0,37.0,36.0,64.0,96.0,29.0,24.0,10.0,7.0,1446.0,64.0,63.0,102.0,56.0,31.0
108,1904,2220.0,1057.0,18.0,4.0,1.0,52.0,184.0,159.0,100.0,82.0,66.0,58.0,46.0,26.0,14.0,8.0,14.0,1164.0,65.0,20.0,31.0,9.0,12.0
109,1905,1631.0,727.0,14.0,2.0,2.0,24.0,74.0,95.0,76.0,60.0,55.0,57.0,34.0,29.0,9.0,6.0,12.0,904.0,51.0,25.0,22.0,24.0,7.0
110,1903,1806.0,814.0,17.0,2.0,2.0,30.0,114.0,108.0,83.0,73.0,53.0,53.0,29.0,30.0,7.0,9.0,11.0,992.0,52.0,26.0,20.0,13.0,18.0
111,1402,4859.0,2178.0,78.0,22.0,27.0,110.0,178.0,254.0,90.0,93.0,104.0,161.0,95.0,66.0,31.0,8.0,32.0,2680.0,216.0,204.0,209.0,108.0,95.0
112,1407,2402.0,1015.0,37.0,12.0,9.0,55.0,91.0,127.0,13.0,27.0,98.0,87.0,18.0,34.0,25.0,6.0,7.0,1386.0,188.0,77.0,116.0,77.0,62.0
113,1409,2286.0,966.0,36.0,12.0,9.0,52.0,90.0,116.0,14.0,27.0,89.0,78.0,19.0,33.0,23.0,7.0,8.0,1321.0,173.0,74.0,110.0,74.0,56.0
114,1413,1861.0,856.0,40.0,13.0,4.0,42.0,66.0,79.0,54.0,17.0,67.0,32.0,40.0,15.0,14.0,36.0,0.0,1004.0,68.0,71.0,99.0,44.0,14.0
115,1412,1258.0,541.0,23.0,10.0,9.0,28.0,62.0,34.0,31.0,20.0,27.0,14.0,27.0,18.0,11.0,11.0,4.0,717.0,46.0,51.0,63.0,41.0,6.0
116,1410,3588.0,1500.0,62.0,31.0,33.0,76.0,194.0,75.0,83.0,66.0,58.0,34.0,76.0,63.0,33.0,16.0,16.0,2088.0,132.0,149.0,175.0,129.0,14.0
117,1405,1978.0,900.0,23.0,10.0,8.0,40.0,56.0,82.0,42.0,54.0,63.0,51.0,61.0,16.0,13.0,13.0,8.0,1079.0,102.0,86.0,95.0,54.0,28.0
118,1414,2478.0,1120.0,41.0,19.0,4.0,76.0,80.0,125.0,67.0,90.0,34.0,71.0,62.0,37.0,38.0,0.0,5.0,1359.0,86.0,119.0,92.0,82.0,20.0
119,1601,1642.0,818.0,13.0,6.0,14.0,31.0,96.0,69.0,49.0,70.0,76.0,56.0,59.0,45.0,7.0,7.0,3.0,824.0,51.0,49.0,41.0,18.0,2.0
120,1701,2307.0,1015.0,46.0,9.0,16.0,24.0,63.0,110.0,75.0,33.0,63.0,69.0,55.0,21.0,27.0,5.0,26.0,1292.0,88.0,84.0,92.0,65.0,41.0
121,1702,1575.0,713.0,38.0,11.0,2.0,27.0,66.0,45.0,56.0,19.0,87.0,47.0,40.0,29.0,26.0,10.0,10.0,862.0,63.0,55.0,44.0,43.0,28.0
122,1607,2863.0,1423.0,4.0,3.0,0.0,111.0,231.0,228.0,139.0,57.0,84.0,85.0,44.0,21.0,22.0,7.0,18.0,1441.0,60.0,92.0,45.0,33.0,9.0
123,1605,1990.0,1007.0,12.0,8.0,1.0,65.0,155.0,129.0,104.0,71.0,76.0,59.0,40.0,37.0,12.0,9.0,5.0,982.0,60.0,46.0,71.0,8.0,2.0
124,1603,1827.0,834.0,5.0,33.0,20.0,26.0,90.0,62.0,36.0,53.0,65.0,73.0,68.0,27.0,16.0,7.0,11.0,994.0,49.0,61.0,80.0,23.0,17.0
125,1609,1164.0,614.0,7.0,4.0,10.0,12.0,46.0,76.0,24.0,42.0,26.0,86.0,36.0,18.0,19.0,16.0,6.0,549.0,17.0,26.0,27.0,33.0,0.0
126,1706,1720.0,815.0,10.0,14.0,25.0,18.0,77.0,53.0,20.0,63.0,76.0,67.0,75.0,40.0,8.0,6.0,7.0,906.0,46.0,65.0,34.0,32.0,10.0
127,1709,1824.0,811.0,5.0,32.0,19.0,31.0,81.0,62.0,43.0,49.0,60.0,65.0,64.0,24.0,20.0,7.0,10.0,1013.0,55.0,54.0,100.0,21.0,24.0
128,1711,987.0,425.0,6.0,0.0,13.0,19.0,19.0,27.0,24.0,31.0,38.0,18.0,39.0,21.0,12.0,4.0,0.0,562.0,44.0,25.0,56.0,16.0,19.0
129,1604,1557.0,784.0,6.0,4.0,1.0,56.0,124.0,110.0,79.0,45.0,53.0,47.0,28.0,21.0,11.0,5.0,7.0,774.0,41.0,43.0,42.0,12.0,3.0
130,1606,2168.0,1074.0,7.0,3.0,1.0,76.0,172.0,166.0,104.0,52.0,63.0,70.0,32.0,17.0,19.0,6.0,13.0,1094.0,52.0,62.0,30.0,21.0,8.0
131,1608,1093.0,521.0,12.0,2.0,3.0,11.0,76.0,67.0,50.0,50.0,29.0,49.0,17.0,12.0,17.0,6.0,3.0,571.0,43.0,10.0,4.0,0.0,8.0
132,1611,2550.0,1230.0,26.0,5.0,8.0,27.0,171.0,157.0,111.0,115.0,67.0,122.0,44.0,29.0,40.0,16.0,8.0,1320.0,96.0,27.0,14.0,7.0,17.0
133,1705,1605.0,709.0,9.0,24.0,16.0,21.0,67.0,59.0,44.0,34.0,46.0,55.0,45.0,14.0,18.0,5.0,13.0,896.0,50.0,46.0,85.0,28.0,23.0
134,1708,2538.0,1131.0,6.0,47.0,26.0,41.0,117.0,86.0,60.0,68.0,83.0,93.0,89.0,32.0,27.0,10.0,15.0,1407.0,75.0,76.0,139.0,28.0,32.0
135,1707,1744.0,708.0,5.0,13.0,11.0,37.0,73.0,47.0,45.0,29.0,20.0,25.0,27.0,39.0,14.0,1.0,0.0,1036.0,41.0,46.0,67.0,27.0,33.0
136,1710,2794.0,1150.0,10.0,14.0,23.0,58.0,100.0,75.0,71.0,58.0,52.0,43.0,61.0,61.0,25.0,4.0,0.0,1645.0,81.0,72.0,122.0,44.0,53.0
137,1712,1456.0,659.0,7.0,5.0,14.0,30.0,58.0,45.0,44.0,44.0,31.0,42.0,35.0,33.0,14.0,5.0,5.0,796.0,40.0,37.0,51.0,23.0,26.0
