,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
66,1404,2614.0,1253.0,51.0,34.0,35.0,45.0,155.0,112.0,41.0,73.0,67.0,120.0,91.0,50.0,22.0,3.0,14.0,1360.0,79.0,65.0,95.0,54.0,20.0
67,1403,2156.0,969.0,42.0,21.0,15.0,30.0,104.0,66.0,62.0,66.0,63.0,54.0,39.0,4.0,8.0,12.0,7.0,1186.0,93.0,79.0,65.0,41.0,47.0
68,1503,1275.0,628.0,17.0,9.0,0.0,40.0,37.0,71.0,27.0,56.0,48.0,29.0,33.0,14.0,2.0,6.0,10.0,648.0,47.0,59.0,31.0,25.0,27.0
69,1501,2920.0,1407.0,47.0,16.0,27.0,89.0,139.0,161.0,88.0,99.0,142.0,67.0,87.0,26.0,8.0,7.0,14.0,1514.0,113.0,122.0,113.0,46.0,41.0
70,1502,1673.0,804.0,25.0,16.0,2.0,52.0,56.0,111.0,41.0,66.0,91.0,39.0,39.0,21.0,3.0,0.0,14.0,870.0,72.0,81.0,61.0,44.0,13.0
71,1504,3225.0,1562.0,50.0,19.0,45.0,77.0,190.0,140.0,92.0,121.0,92.0,81.0,103.0,13.0,16.0,18.0,5.0,1664.0,90.0,118.0,95.0,34.0,79.0
72,1505,2213.0,1072.0,33.0,36.0,8.0,28.0,97.0,95.0,81.0,77.0,88.0,51.0,51.0,26.0,9.0,15.0,5.0,1142.0,73.0,77.0,92.0,69.0,35.0
73,1507,1542.0,752.0,21.0,23.0,8.0,31.0,74.0,55.0,65.0,50.0,59.0,50.0,29.0,16.0,4.0,5.0,1.0,790.0,39.0,57.0,54.0,41.0,24.0
74,1508,1659.0,811.0,28.0,23.0,7.0,22.0,68.0,74.0,52.0,66.0,64.0,32.0,46.0,20.0,11.0,13.0,6.0,847.0,60.0,52.0,69.0,48.0,28.0
75,1506,1447.0,732.0,16.0,5.0,6.0,33.0,77.0,51.0,50.0,72.0,36.0,31.0,48.0,15.0,9.0,9.0,3.0,715.0,40.0,40.0,31.0,20.0,31.0
76,1509,2259.0,1123.0,30.0,26.0,6.0,49.0,93.0,74.0,77.0,87.0,55.0,66.0,51.0,20.0,6.0,17.0,4.0,1136.0,54.0,83.0,55.0,47.0,60.0
77,1009,2345.0,1164.0,10.0,15.0,26.0,64.0,160.0,206.0,100.0,57.0,77.0,60.0,44.0,15.0,19.0,21.0,11.0,1182.0,62.0,55.0,29.0,24.0,19.0
78,1908,1013.0,521.0,9.0,0.0,2.0,9.0,23.0,37.0,68.0,35.0,30.0,57.0,22.0,14.0,10.0,0.0,0.0,491.0,26.0,11.0,26.0,22.0,2.0
79,1906,2418.0,984.0,2.0,54.0,29.0,26.0,178.0,127.0,101.0,40.0,86.0,38.0,60.0,10.0,15.0,19.0,13.0,1434.0,53.0,37.0,74.0,58.0,7.0
80,1901,1694.0,718.0,8.0,0.0,28.0,49.0,92.0,153.0,59.0,56.0,50.0,32.0,45.0,32.0,5.0,0.0,0.0,976.0,45.0,10.0,17.0,0.0,3.0
81,2104,1713.0,854.0,57.0,68.0,34.0,92.0,211.0,97.0,47.0,31.0,23.0,34.0,23.0,6.0,9.0,3.0,11.0,860.0,39.0,8.0,25.0,2.0,32.0
82,2105,2965.0,1664.0,33.0,24.0,47.0,367.0,505.0,240.0,105.0,67.0,15.0,83.0,33.0,0.0,0.0,9.0,0.0,1301.0,9.0,0.0,19.0,6.0,37.0
83,2107,2090.0,1039.0,15.0,16.0,17.0,185.0,317.0,156.0,72.0,39.0,15.0,38.0,27.0,6.0,15.0,12.0,2.0,1050.0,21.0,8.0,20.0,16.0,20.0
84,2108,2359.0,1114.0,32.0,16.0,14.0,131.0,391.0,193.0,106.0,54.0,11.0,30.0,31.0,20.0,8.0,2.0,7.0,1246.0,15.0,7.0,1.0,6.0,18.0
85,2106,1891.0,905.0,4.0,31.0,20.0,152.0,223.0,99.0,45.0,32.0,29.0,26.0,34.0,7.0,18.0,18.0,9.0,986.0,32.0,25.0,30.0,18.0,16.0
86,2110,1543.0,657.0,1.0,31.0,21.0,62.0,193.0,69.0,53.0,13.0,24.0,20.0,36.0,4.0,35.0,17.0,12.0,886.0,19.0,7.0,6.0,6.0,25.0
87,2115,1069.0,473.0,17.0,31.0,44.0,68.0,119.0,62.0,45.0,13.0,6.0,3.0,3.0,6.0,2.0,11.0,4.0,597.0,16.0,3.0,2.0,0.0,48.0
88,2202,2741.0,1362.0,79.0,87.0,42.0,123.0,350.0,134.0,88.0,61.0,47.0,60.0,44.0,14.0,15.0,4.0,15.0,1378.0,61.0,21.0,38.0,15.0,43.0
89,2203,2772.0,1279.0,10.0,31.0,21.0,161.0,311.0,133.0,61.0,66.0,48.0,32.0,41.0,41.0,29.0,20.0,21.0,1493.0,96.0,51.0,28.0,27.0,11.0
90,2207,1806.0,831.0,10.0,19.0,21.0,65.0,239.0,95.0,38.0,15.0,50.0,43.0,34.0,19.0,9.0,32.0,10.0,976.0,19.0,30.0,30.0,8.0,5.0
91,2213,1248.0,649.0,2.0,77.0,0.0,34.0,95.0,68.0,37.0,13.0,41.0,59.0,14.0,7.0,11.0,7.0,14.0,599.0,33.0,8.0,21.0,7.0,0.0
92,2204,1491.0,677.0,5.0,37.0,5.0,33.0,155.0,64.0,48.0,29.0,34.0,36.0,13.0,23.0,15.0,3.0,14.0,814.0,34.0,29.0,19.0,9.0,6.0
93,2210,2121.0,963.0,15.0,7.0,19.0,79.0,264.0,106.0,55.0,49.0,39.0,30.0,27.0,37.0,23.0,18.0,10.0,1158.0,63.0,46.0,26.0,21.0,9.0
94,1108,3098.0,1435.0,35.0,7.0,16.0,59.0,248.0,193.0,92.0,78.0,110.0,82.0,85.0,37.0,11.0,14.0,4.0,1663.0,111.0,75.0,44.0,52.0,37.0
95,0705,3050.0,1487.0,24.0,8.0,7.0,77.0,357.0,201.0,120.0,99.0,96.0,103.0,71.0,9.0,19.0,3.0,7.0,1563.0,64.0,55.0,36.0,22.0,15.0
96,2209,1307.0,571.0,15.0,39.0,9.0,29.0,105.0,81.0,39.0,36.0,20.0,5.0,31.0,19.0,7.0,13.0,6.0,736.0,53.0,20.0,0.0,11.0,3.0
97,2111,2470.0,952.0,8.0,28.0,3.0,106.0,243.0,126.0,36.0,36.0,35.0,26.0,33.0,50.0,25.0,29.0,24.0,1519.0,106.0,24.0,0.0,14.0,10.0
98,2113,3139.0,1259.0,8.0,35.0,31.0,149.0,335.0,175.0,80.0,47.0,36.0,22.0,33.0,52.0,23.0,37.0,26.0,1881.0,117.0,27.0,0.0,14.0,29.0
99,2206,1157.0,561.0,0.0,22.0,13.0,87.0,131.0,50.0,24.0,22.0,25.0,13.0,26.0,7.0,6.0,10.0,11.0,596.0,22.0,23.0,16.0,6.0,5.0
100,2109,3552.0,1498.0,28.0,60.0,33.0,182.0,392.0,201.0,102.0,49.0,33.0,28.0,48.0,19.0,60.0,32.0,4.0,2055.0,62.0,28.0,67.0,53.0,47.0
101,2101,3550.0,1629.0,258.0,218.0,210.0,190.0,249.0,221.0,111.0,31.0,25.0,23.0,22.0,0.0,0.0,3.0,3.0,1922.0,20.0,0.0,5.0,4.0,398.0
102,1005,2988.0,1596.0,33.0,90.0,100.0,256.0,288.0,88.0,127.0,38.0,50.0,80.0,58.0,31.0,28.0,23.0,36.0,1390.0,57.0,48.0,31.0,24.0,49.0
103,0704,2087.0,980.0,11.0,9.0,8.0,30.0,215.0,94.0,73.0,50.0,64.0,86.0,56.0,19.0,12.0,6.0,9.0,1106.0,61.0,57.0,36.0,12.0,15.0
104,0708,2874.0,1660.0,15.0,5.0,7.0,168.0,293.0,137.0,168.0,110.0,97.0,124.0,106.0,54.0,14.0,0.0,16.0,1215.0,90.0,65.0,46.0,29.0,31.0
105,1203,1060.0,470.0,25.0,17.0,3.0,18.0,37.0,14.0,14.0,27.0,31.0,30.0,20.0,23.0,12.0,7.0,0.0,591.0,27.0,46.0,21.0,30.0,7.0
106,1202,3010.0,1320.0,64.0,15.0,24.0,50.0,62.0,85.0,53.0,62.0,77.0,66.0,92.0,23.0,12.0,14.0,20.0,1691.0,45.0,141.0,46.0,74.0,29.0
107,1102,2249.0,1098.0,49.0,23.0,44.0,101.0,153.0,58.0,34.0,68.0,43.0,45.0,80.0,34.0,29.0,16.0,0.0,1151.0,32.0,49.0,68.0,57.0,32.0
108,1904,2155.0,949.0,6.0,30.0,31.0,51.0,139.0,149.0,74.0,58.0,88.0,42.0,48.0,16.0,14.0,13.0,7.0,1206.0,53.0,32.0,59.0,32.0,7.0
109,1905,1613.0,686.0,3.0,30.0,17.0,18.0,105.0,80.0,75.0,32.0,56.0,37.0,39.0,9.0,11.0,10.0,7.0,927.0,37.0,24.0,48.0,38.0,5.0
110,1903,1825.0,757.0,4.0,25.0,21.0,26.0,109.0,101.0,67.0,45.0,64.0,39.0,48.0,19.0,10.0,9.0,10.0,1070.0,42.0,24.0,45.0,32.0,16.0
111,1402,4401.0,2041.0,82.0,55.0,52.0,80.0,190.0,162.0,51.0,127.0,136.0,182.0,109.0,57.0,32.0,9.0,14.0,2360.0,134.0,156.0,151.0,82.0,79.0
112,1407,2148.0,1023.0,37.0,27.0,32.0,61.0,67.0,72.0,0.0,65.0,79.0,86.0,44.0,28.0,15.0,0.0,7.0,1124.0,62.0,97.0,71.0,25.0,63.0
113,1409,2041.0,968.0,36.0,25.0,31.0,55.0,61.0,69.0,5.0,63.0,73.0,81.0,42.0,26.0,13.0,1.0,6.0,1073.0,60.0,90.0,69.0,28.0,57.0
114,1413,1681.0,776.0,16.0,29.0,21.0,22.0,95.0,44.0,61.0,31.0,85.0,30.0,17.0,15.0,15.0,2.0,0.0,904.0,51.0,86.0,75.0,38.0,9.0
115,1412,1114.0,496.0,20.0,11.0,20.0,10.0,33.0,35.0,39.0,41.0,35.0,37.0,20.0,9.0,5.0,8.0,0.0,619.0,41.0,43.0,50.0,37.0,9.0
116,1410,3152.0,1381.0,65.0,18.0,61.0,23.0,60.0,104.0,108.0,138.0,73.0,121.0,64.0,25.0,10.0,29.0,0.0,1771.0,125.0,107.0,142.0,116.0,30.0
117,1405,1884.0,947.0,13.0,32.0,23.0,40.0,109.0,44.0,52.0,64.0,74.0,41.0,49.0,26.0,15.0,7.0,4.0,937.0,52.0,63.0,64.0,72.0,3.0
118,1414,2555.0,1264.0,18.0,11.0,38.0,71.0,117.0,69.0,125.0,98.0,85.0,42.0,60.0,51.0,29.0,8.0,6.0,1292.0,86.0,80.0,65.0,54.0,17.0
119,1601,1613.0,768.0,19.0,11.0,11.0,39.0,79.0,45.0,31.0,62.0,63.0,72.0,50.0,25.0,15.0,7.0,6.0,846.0,49.0,40.0,48.0,30.0,16.0
120,1701,2233.0,1082.0,29.0,20.0,16.0,34.0,94.0,81.0,53.0,78.0,77.0,64.0,53.0,33.0,14.0,9.0,16.0,1152.0,76.0,53.0,96.0,49.0,21.0
121,1702,1569.0,761.0,24.0,26.0,4.0,14.0,62.0,71.0,51.0,59.0,59.0,29.0,42.0,19.0,7.0,14.0,5.0,808.0,57.0,54.0,66.0,50.0,30.0
122,1607,2365.0,1087.0,31.0,4.0,3.0,35.0,97.0,97.0,110.0,59.0,170.0,99.0,43.0,29.0,6.0,14.0,7.0,1278.0,82.0,32.0,63.0,24.0,0.0
123,1605,1826.0,899.0,37.0,6.0,15.0,49.0,78.0,74.0,59.0,74.0,94.0,54.0,51.0,21.0,20.0,6.0,6.0,927.0,63.0,28.0,62.0,26.0,10.0
124,1603,1958.0,956.0,12.0,4.0,11.0,39.0,89.0,96.0,72.0,73.0,58.0,76.0,79.0,9.0,7.0,2.0,2.0,1002.0,38.0,53.0,83.0,52.0,45.0
125,1609,1154.0,571.0,2.0,0.0,2.0,21.0,75.0,87.0,39.0,10.0,25.0,58.0,44.0,14.0,8.0,7.0,3.0,582.0,61.0,23.0,16.0,16.0,4.0
126,1706,1765.0,818.0,6.0,12.0,6.0,31.0,89.0,54.0,41.0,58.0,60.0,95.0,59.0,24.0,6.0,7.0,6.0,948.0,41.0,53.0,54.0,41.0,30.0
127,1709,1901.0,930.0,14.0,0.0,17.0,39.0,79.0,102.0,76.0,71.0,51.0,62.0,81.0,8.0,8.0,0.0,1.0,971.0,32.0,53.0,90.0,48.0,44.0
128,1711,852.0,382.0,7.0,1.0,18.0,16.0,27.0,33.0,23.0,26.0,17.0,25.0,35.0,16.0,5.0,0.0,1.0,470.0,9.0,31.0,41.0,13.0,6.0
129,1604,1361.0,651.0,23.0,3.0,7.0,29.0,57.0,54.0,51.0,46.0,82.0,47.0,32.0,16.0,10.0,6.0,5.0,710.0,48.0,20.0,42.0,17.0,4.0
130,1606,1868.0,868.0,30.0,5.0,5.0,32.0,89.0,80.0,80.0,46.0,114.0,81.0,40.0,22.0,6.0,11.0,10.0,998.0,63.0,28.0,51.0,20.0,2.0
131,1608,1178.0,574.0,32.0,9.0,9.0,28.0,88.0,64.0,33.0,28.0,20.0,62.0,38.0,13.0,8.0,5.0,18.0,602.0,31.0,30.0,35.0,16.0,6.0
132,1611,2726.0,1332.0,67.0,18.0,18.0,63.0,201.0,154.0,77.0,61.0,47.0,144.0,89.0,31.0,19.0,13.0,39.0,1394.0,79.0,69.0,76.0,38.0,14.0
133,1705,1684.0,829.0,13.0,1.0,12.0,34.0,67.0,77.0,61.0,63.0,52.0,49.0,58.0,7.0,7.0,2.0,5.0,854.0,41.0,42.0,77.0,41.0,34.0
134,1708,2676.0,1315.0,19.0,0.0,22.0,55.0,113.0,145.0,108.0,101.0,72.0,87.0,114.0,9.0,11.0,0.0,1.0,1360.0,45.0,73.0,126.0,69.0,63.0
135,1707,1453.0,647.0,30.0,10.0,40.0,42.0,32.0,26.0,27.0,29.0,37.0,27.0,59.0,9.0,6.0,3.0,0.0,804.0,41.0,68.0,40.0,32.0,23.0
136,1710,2345.0,1046.0,39.0,12.0,61.0,61.0,56.0,55.0,47.0,54.0,54.0,51.0,97.0,23.0,10.0,3.0,1.0,1299.0,55.0,102.0,77.0,46.0,32.0
137,1712,1227.0,553.0,18.0,5.0,28.0,22.0,34.0,41.0,31.0,27.0,43.0,29.0,41.0,15.0,7.0,3.0,1.0,674.0,31.0,48.0,35.0,23.0,14.0
138,1704,3287.0,1480.0,29.0,4.0,67.0,54.0,106.0,134.0,94.0,96.0,86.0,96.0,123.0,60.0,20.0,3.0,6.0,1807.0,47.0,118.0,141.0,52.0,24.0
139,1802,2622.0,1292.0,19.0,27.0,30.0,60.0,125.0,67.0,47.0,87.0,85.0,47.0,99.0,36.0,26.0,10.0,16.0,1329.0,69.0,58.0,87.0,85.0,9.0
140,1821,3132.0,1478.0,9.0,1.0,11.0,61.0,120.0,117.0,63.0,197.0,90.0,106.0,107.0,71.0,63.0,17.0,1.0,1654.0,35.0,90.0,73.0,75.0,63.0
141,1807,3264.0,1451.0,11.0,10.0,47.0,58.0,129.0,87.0,137.0,129.0,120.0,71.0,109.0,26.0,19.0,7.0,3.0,1814.0,103.0,128.0,112.0,89.0,70.0
142,1808,5009.0,2327.0,91.0,77.0,43.0,85.0,142.0,198.0,81.0,172.0,197.0,97.0,185.0,71.0,49.0,30.0,22.0,2683.0,177.0,167.0,189.0,108.0,44.0
143,1809,2406.0,1118.0,11.0,42.0,50.0,50.0,58.0,74.0,52.0,92.0,78.0,80.0,77.0,33.0,23.0,13.0,1.0,1288.0,70.0,95.0,53.0,45.0,11.0
144,1810,3046.0,1433.0,29.0,26.0,34.0,49.0,133.0,111.0,103.0,104.0,98.0,115.0,77.0,47.0,20.0,8.0,0.0,1613.0,117.0,67.0,48.0,72.0,11.0
145,1811,2089.0,862.0,1.0,4.0,16.0,39.0,31.0,65.0,36.0,36.0,75.0,40.0,60.0,9.0,17.0,7.0,13.0,1228.0,54.0,92.0,49.0,29.0,33.0
146,1813,1428.0,712.0,26.0,11.0,8.0,37.0,63.0,46.0,42.0,39.0,36.0,60.0,40.0,27.0,3.0,22.0,25.0,716.0,26.0,61.0,65.0,12.0,10.0
147,1814,1450.0,713.0,21.0,5.0,15.0,31.0,68.0,42.0,14.0,52.0,51.0,51.0,62.0,17.0,5.0,19.0,8.0,738.0,28.0,26.0,57.0,37.0,11.0
148,1822,2789.0,1362.0,35.0,6.0,33.0,56.0,134.0,78.0,9.0,108.0,109.0,92.0,133.0,24.0,9.0,35.0,6.0,1425.0,56.0,29.0,105.0,86.0,23.0
149,1805,2027.0,937.0,42.0,40.0,17.0,35.0,44.0,86.0,19.0,72.0,89.0,30.0,74.0,29.0,25.0,10.0,4.0,1091.0,76.0,60.0,73.0,50.0,11.0
150,1806,2291.0,1059.0,48.0,45.0,19.0,40.0,49.0,97.0,21.0,81.0,101.0,34.0,84.0,33.0,29.0,11.0,5.0,1233.0,86.0,68.0,83.0,56.0,13.0
151,1815,2334.0,1164.0,44.0,18.0,13.0,60.0,101.0,73.0,70.0,65.0,57.0,97.0,66.0,45.0,6.0,35.0,41.0,1169.0,42.0,98.0,104.0,18.0,16.0
152,1819,3637.0,1665.0,9.0,25.0,11.0,118.0,169.0,70.0,110.0,162.0,82.0,104.0,118.0,61.0,65.0,26.0,29.0,1972.0,152.0,81.0,80.0,56.0,57.0
153,1911,1794.0,821.0,22.0,3.0,10.0,26.0,121.0,74.0,60.0,51.0,72.0,59.0,40.0,21.0,10.0,11.0,7.0,973.0,57.0,53.0,35.0,42.0,21.0
154,1913,1874.0,836.0,24.0,4.0,4.0,27.0,55.0,83.0,76.0,62.0,78.0,57.0,34.0,17.0,22.0,0.0,14.0,1038.0,41.0,58.0,34.0,38.0,20.0
155,1912,1354.0,607.0,10.0,5.0,21.0,34.0,76.0,34.0,52.0,44.0,52.0,43.0,26.0,15.0,8.0,8.0,1.0,746.0,37.0,50.0,39.0,45.0,18.0
156,2004,1688.0,772.0,7.0,14.0,0.0,2.0,52.0,75.0,67.0,62.0,93.0,44.0,49.0,4.0,20.0,16.0,16.0,916.0,51.0,13.0,18.0,9.0,6.0
157,2009,2371.0,1122.0,16.0,0.0,16.0,11.0,113.0,114.0,123.0,87.0,89.0,76.0,36.0,28.0,9.0,18.0,23.0,1249.0,87.0,76.0,66.0,53.0,31.0
158,2007,1436.0,674.0,10.0,7.0,2.0,5.0,50.0,64.0,54.0,44.0,67.0,54.0,45.0,14.0,21.0,13.0,15.0,761.0,50.0,20.0,22.0,19.0,5.0
159,2019,958.0,453.0,6.0,1.0,3.0,12.0,33.0,34.0,33.0,25.0,33.0,38.0,27.0,27.0,15.0,10.0,14.0,506.0,27.0,29.0,23.0,19.0,3.0
160,2006,2539.0,1159.0,0.0,5.0,7.0,45.0,51.0,63.0,85.0,73.0,100.0,51.0,57.0,94.0,37.0,30.0,51.0,1379.0,10.0,98.0,70.0,40.0,7.0
161,2020,1740.0,781.0,8.0,3.0,1.0,34.0,65.0,61.0,66.0,69.0,49.0,54.0,67.0,28.0,16.0,13.0,16.0,960.0,70.0,49.0,48.0,21.0,1.0
162,2013,911.0,438.0,10.0,1.0,3.0,9.0,39.0,38.0,32.0,22.0,28.0,46.0,30.0,19.0,15.0,9.0,10.0,471.0,39.0,22.0,21.0,20.0,3.0
163,2016,2011.0,916.0,22.0,6.0,5.0,23.0,53.0,45.0,68.0,121.0,77.0,110.0,80.0,36.0,11.0,37.0,10.0,1095.0,74.0,43.0,100.0,38.0,11.0
164,2010,2534.0,1194.0,15.0,14.0,3.0,35.0,54.0,90.0,89.0,85.0,106.0,93.0,106.0,40.0,18.0,11.0,38.0,1341.0,81.0,61.0,81.0,47.0,9.0
165,2005,3791.0,1748.0,27.0,24.0,8.0,57.0,103.0,89.0,132.0,182.0,142.0,152.0,157.0,71.0,24.0,55.0,47.0,2042.0,126.0,89.0,146.0,57.0,18.0
166,1703,3128.0,1482.0,23.0,20.0,14.0,50.0,127.0,82.0,71.0,111.0,117.0,106.0,64.0,45.0,15.0,15.0,24.0,1646.0,106.0,78.0,119.0,63.0,33.0
167,1110,1334.0,566.0,9.0,3.0,2.0,21.0,91.0,96.0,48.0,29.0,40.0,42.0,32.0,10.0,3.0,4.0,1.0,770.0,62.0,26.0,10.0,33.0,7.0
168,1109,1235.0,498.0,4.0,9.0,4.0,16.0,85.0,79.0,50.0,23.0,37.0,37.0,27.0,7.0,3.0,6.0,2.0,736.0,52.0,23.0,17.0,36.0,3.0
169,1902,2415.0,970.0,11.0,5.0,0.0,9.0,24.0,2.0,31.0,118.0,89.0,109.0,75.0,57.0,17.0,10.0,42.0,1445.0,57.0,43.0,51.0,43.0,133.0
170,2017,4605.0,2032.0,17.0,8.0,0.0,99.0,169.0,157.0,177.0,198.0,128.0,123.0,184.0,68.0,34.0,31.0,41.0,2572.0,184.0,134.0,130.0,49.0,0.0
171,2015,2294.0,1015.0,10.0,25.0,8.0,40.0,74.0,40.0,73.0,74.0,78.0,65.0,84.0,35.0,10.0,24.0,32.0,1279.0,127.0,69.0,58.0,40.0,9.0
172,1910,2988.0,1366.0,29.0,21.0,27.0,49.0,98.0,116.0,105.0,103.0,110.0,102.0,69.0,36.0,29.0,6.0,12.0,1623.0,85.0,91.0,53.0,62.0,21.0
173,1801,3398.0,1540.0,35.0,1.0,41.0,51.0,110.0,126.0,58.0,67.0,129.0,50.0,126.0,41.0,41.0,10.0,28.0,1858.0,93.0,74.0,116.0,52.0,26.0
174,1714,1504.0,692.0,18.0,2.0,24.0,3.0,51.0,78.0,54.0,28.0,87.0,40.0,28.0,25.0,14.0,8.0,4.0,811.0,45.0,46.0,29.0,28.0,11.0
175,1804,2557.0,1181.0,15.0,0.0,18.0,50.0,90.0,89.0,39.0,108.0,76.0,59.0,99.0,43.0,43.0,10.0,13.0,1376.0,46.0,61.0,79.0,49.0,37.0
176,2012,1657.0,814.0,21.0,2.0,8.0,10.0,72.0,73.0,57.0,32.0,53.0,93.0,53.0,37.0,31.0,18.0,19.0,842.0,72.0,38.0,35.0,41.0,8.0
177,2014,1436.0,675.0,12.0,2.0,2.0,15.0,25.0,60.0,50.0,52.0,63.0,68.0,59.0,19.0,10.0,3.0,14.0,762.0,50.0,32.0,55.0,34.0,6.0
178,1820,3278.0,1565.0,2.0,26.0,22.0,142.0,122.0,100.0,127.0,114.0,92.0,109.0,82.0,41.0,40.0,19.0,18.0,1713.0,114.0,97.0,49.0,35.0,25.0
179,2018,1363.0,670.0,18.0,1.0,6.0,8.0,59.0,60.0,46.0,27.0,43.0,76.0,44.0,31.0,25.0,15.0,15.0,693.0,59.0,31.0,29.0,34.0,6.0
180,2001,1816.0,831.0,7.0,15.0,0.0,3.0,55.0,80.0,71.0,66.0,99.0,47.0,53.0,6.0,22.0,18.0,18.0,985.0,54.0,16.0,20.0,10.0,7.0
181,1207,4298.0,2089.0,91.0,43.0,59.0,69.0,228.0,66.0,109.0,95.0,68.0,110.0,58.0,56.0,8.0,18.0,41.0,2208.0,158.0,134.0,92.0,47.0,18.0
182,1411,2208.0,974.0,45.0,10.0,43.0,20.0,40.0,73.0,80.0,100.0,49.0,84.0,47.0,20.0,7.0,20.0,0.0,1235.0,89.0,72.0,95.0,79.0,22.0
183,1907,4384.0,2019.0,51.0,5.0,40.0,89.0,344.0,170.0,144.0,126.0,168.0,145.0,95.0,55.0,10.0,30.0,3.0,2366.0,151.0,137.0,93.0,127.0,52.0
184,1803,3360.0,1678.0,15.0,30.0,25.0,77.0,164.0,101.0,75.0,179.0,108.0,96.0,112.0,66.0,46.0,18.0,6.0,1682.0,60.0,89.0,84.0,115.0,34.0
185,1408,1951.0,974.0,15.0,2.0,29.0,62.0,84.0,59.0,108.0,79.0,74.0,25.0,41.0,39.0,23.0,4.0,4.0,975.0,64.0,58.0,42.0,25.0,15.0
186,1909,1130.0,482.0,5.0,6.0,4.0,12.0,62.0,61.0,56.0,25.0,33.0,43.0,23.0,8.0,5.0,4.0,1.0,648.0,44.0,18.0,21.0,35.0,2.0
187,1208,1498.0,592.0,4.0,14.0,0.0,50.0,23.0,41.0,5.0,36.0,11.0,33.0,67.0,5.0,3.0,4.0,3.0,906.0,25.0,84.0,29.0,80.0,17.0
188,0207,1792.0,948.0,0.0,9.0,0.0,47.0,147.0,179.0,117.0,89.0,32.0,24.0,58.0,14.0,4.0,2.0,0.0,843.0,31.0,21.0,5.0,18.0,7.0
189,0202,3455.0,1569.0,22.0,23.0,24.0,58.0,118.0,271.0,107.0,121.0,52.0,75.0,106.0,29.0,18.0,10.0,3.0,1886.0,190.0,119.0,74.0,30.0,29.0
190,0306,7112.0,3775.0,131.0,63.0,74.0,251.0,640.0,503.0,206.0,202.0,281.0,173.0,255.0,118.0,73.0,86.0,51.0,3335.0,111.0,28.0,36.0,15.0,267.0
191,0302,2093.0,1060.0,3.0,21.0,2.0,108.0,297.0,175.0,92.0,41.0,49.0,53.0,14.0,43.0,27.0,17.0,19.0,1033.0,36.0,6.0,4.0,0.0,5.0
192,2103,2584.0,1321.0,99.0,113.0,100.0,210.0,299.0,131.0,72.0,62.0,21.0,66.0,20.0,4.0,6.0,2.0,7.0,1264.0,23.0,5.0,44.0,1.0,79.0
193,2114,1054.0,462.0,10.0,32.0,24.0,44.0,129.0,44.0,36.0,8.0,16.0,15.0,24.0,2.0,22.0,10.0,7.0,592.0,5.0,2.0,1.0,0.0,33.0
194,2201,8534.0,3771.0,718.0,328.0,381.0,241.0,916.0,240.0,150.0,89.0,67.0,91.0,113.0,29.0,19.0,11.0,18.0,4763.0,112.0,44.0,45.0,27.0,1174.0
195,2205,1431.0,712.0,15.0,7.0,5.0,36.0,204.0,35.0,66.0,52.0,40.0,42.0,33.0,14.0,8.0,0.0,3.0,719.0,24.0,25.0,15.0,27.0,9.0
196,2212,2253.0,1098.0,18.0,2.0,14.0,97.0,286.0,104.0,72.0,77.0,38.0,40.0,20.0,42.0,34.0,4.0,9.0,1156.0,91.0,49.0,27.0,39.0,11.0
197,2211,2085.0,987.0,12.0,35.0,24.0,79.0,266.0,115.0,44.0,15.0,62.0,60.0,40.0,19.0,10.0,38.0,11.0,1097.0,26.0,30.0,35.0,9.0,4.0
198,2208,2732.0,1161.0,24.0,45.0,19.0,58.0,273.0,134.0,85.0,73.0,42.0,17.0,44.0,48.0,22.0,14.0,15.0,1572.0,85.0,57.0,13.0,22.0,14.0
