,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
27,0608,1509.0,763.0,3.0,34.0,212.0,141.0,88.0,77.0,70.0,26.0,24.0,6.0,745.0,17.0,33.0,207.0,115.0,71.0,59.0,71.0,57.0,30.0,3.0
28,0702,1783.0,823.0,3.0,27.0,209.0,162.0,157.0,43.0,88.0,35.0,14.0,9.0,959.0,0.0,67.0,383.0,133.0,71.0,48.0,74.0,61.0,40.0,45.0
29,0706,871.0,441.0,0.0,55.0,79.0,78.0,72.0,47.0,48.0,9.0,15.0,4.0,429.0,0.0,14.0,118.0,81.0,27.0,58.0,56.0,16.0,1.0,1.0
30,0805,134.0,86.0,2.0,6.0,20.0,7.0,5.0,18.0,14.0,4.0,0.0,0.0,48.0,0.0,1.0,11.0,4.0,2.0,3.0,8.0,7.0,1.0,3.0
31,0803,314.0,188.0,1.0,11.0,24.0,39.0,25.0,52.0,19.0,10.0,0.0,0.0,124.0,0.0,7.0,35.0,33.0,11.0,9.0,15.0,8.0,3.0,0.0
32,1201,151.0,66.0,0.0,14.0,4.0,12.0,4.0,9.0,9.0,8.0,3.0,0.0,84.0,0.0,14.0,8.0,19.0,0.0,26.0,2.0,12.0,0.0,0.0
33,0905,1324.0,670.0,144.0,324.0,44.0,31.0,25.0,29.0,42.0,19.0,0.0,0.0,653.0,229.0,268.0,22.0,28.0,15.0,31.0,41.0,1.0,0.0,0.0
34,1002,994.0,573.0,97.0,284.0,46.0,25.0,19.0,15.0,28.0,32.0,9.0,3.0,420.0,55.0,187.0,67.0,30.0,3.0,25.0,5.0,29.0,3.0,9.0
35,1001,395.0,228.0,89.0,98.0,9.0,6.0,4.0,3.0,7.0,6.0,2.0,1.0,167.0,52.0,72.0,14.0,6.0,1.0,9.0,2.0,9.0,1.0,2.0
36,0904,982.0,494.0,190.0,218.0,22.0,10.0,17.0,14.0,9.0,7.0,0.0,0.0,487.0,223.0,196.0,19.0,4.0,2.0,21.0,11.0,4.0,0.0,0.0
37,0903,1451.0,755.0,2.0,108.0,150.0,152.0,126.0,83.0,49.0,33.0,11.0,0.0,697.0,3.0,113.0,128.0,139.0,114.0,80.0,40.0,27.0,11.0,0.0
38,0804,114.0,69.0,0.0,6.0,3.0,9.0,12.0,16.0,10.0,7.0,0.0,0.0,45.0,0.0,2.0,20.0,9.0,3.0,5.0,1.0,1.0,0.0,0.0
39,0806,215.0,162.0,2.0,3.0,40.0,31.0,14.0,50.0,16.0,2.0,0.0,0.0,53.0,0.0,1.0,6.0,3.0,3.0,2.0,16.0,9.0,6.0,2.0
40,0709,868.0,512.0,0.0,25.0,133.0,51.0,95.0,44.0,66.0,30.0,16.0,1.0,356.0,3.0,25.0,84.0,47.0,44.0,24.0,45.0,37.0,17.0,3.0
41,0710,439.0,250.0,4.0,21.0,54.0,11.0,33.0,24.0,54.0,17.0,1.0,4.0,187.0,9.0,1.0,40.0,38.0,22.0,18.0,29.0,26.0,0.0,5.0
42,0807,80.0,53.0,1.0,1.0,13.0,12.0,4.0,15.0,7.0,1.0,0.0,0.0,26.0,0.0,1.0,3.0,6.0,1.0,2.0,4.0,4.0,2.0,1.0
43,1006,724.0,319.0,0.0,55.0,70.0,78.0,18.0,23.0,40.0,14.0,2.0,3.0,406.0,0.0,67.0,97.0,67.0,62.0,25.0,42.0,13.0,7.0,25.0
44,1003,1124.0,614.0,3.0,335.0,74.0,36.0,27.0,22.0,34.0,42.0,17.0,6.0,510.0,29.0,214.0,96.0,42.0,5.0,26.0,13.0,42.0,12.0,26.0
45,1101,498.0,302.0,5.0,130.0,24.0,38.0,16.0,28.0,38.0,11.0,0.0,0.0,196.0,0.0,60.0,19.0,31.0,14.0,17.0,25.0,14.0,0.0,0.0
46,1007,790.0,346.0,0.0,30.0,90.0,79.0,34.0,41.0,34.0,8.0,0.0,3.0,444.0,0.0,41.0,122.0,114.0,63.0,30.0,38.0,14.0,0.0,6.0
47,1209,123.0,56.0,0.0,2.0,16.0,4.0,3.0,1.0,0.0,13.0,13.0,0.0,68.0,0.0,2.0,4.0,0.0,21.0,16.0,10.0,11.0,4.0,0.0
48,1103,225.0,128.0,2.0,7.0,20.0,31.0,12.0,18.0,9.0,15.0,0.0,0.0,96.0,0.0,20.0,21.0,19.0,7.0,10.0,10.0,6.0,0.0,0.0
49,1105,555.0,292.0,6.0,23.0,36.0,40.0,45.0,56.0,42.0,18.0,10.0,0.0,263.0,0.0,22.0,47.0,55.0,32.0,30.0,26.0,28.0,4.0,1.0
50,1106,872.0,447.0,0.0,20.0,62.0,47.0,82.0,84.0,69.0,34.0,18.0,0.0,423.0,0.0,38.0,67.0,88.0,57.0,57.0,48.0,24.0,7.0,2.0
51,1107,1151.0,616.0,1.0,51.0,90.0,111.0,109.0,90.0,78.0,26.0,16.0,0.0,535.0,0.0,34.0,80.0,129.0,103.0,54.0,48.0,27.0,12.0,9.0
52,1104,720.0,385.0,15.0,41.0,42.0,66.0,50.0,74.0,52.0,19.0,10.0,0.0,335.0,0.0,26.0,66.0,72.0,38.0,32.0,27.0,50.0,4.0,1.0
53,1206,88.0,41.0,0.0,3.0,18.0,5.0,7.0,3.0,0.0,3.0,2.0,0.0,47.0,0.0,2.0,3.0,2.0,1.0,14.0,2.0,17.0,3.0,0.0
54,1204,122.0,55.0,0.0,6.0,9.0,4.0,10.0,7.0,1.0,11.0,6.0,0.0,66.0,0.0,2.0,0.0,5.0,0.0,37.0,5.0,11.0,0.0,1.0
55,1205,39.0,19.0,0.0,7.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,20.0,0.0,6.0,2.0,0.0,1.0,5.0,1.0,2.0,3.0,0.0
56,1301,47.0,19.0,0.0,0.0,5.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,1.0
57,1306,597.0,362.0,0.0,10.0,78.0,28.0,65.0,29.0,88.0,23.0,4.0,7.0,236.0,16.0,4.0,33.0,54.0,28.0,34.0,31.0,24.0,4.0,1.0
58,1308,995.0,554.0,7.0,48.0,110.0,94.0,68.0,68.0,56.0,49.0,28.0,4.0,440.0,14.0,29.0,81.0,106.0,42.0,46.0,43.0,44.0,6.0,4.0
59,1304,122.0,62.0,0.0,0.0,2.0,7.0,11.0,20.0,9.0,8.0,4.0,0.0,60.0,0.0,17.0,3.0,12.0,3.0,6.0,9.0,8.0,0.0,0.0
60,1302,24.0,11.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,13.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0
61,1307,747.0,423.0,3.0,32.0,95.0,62.0,62.0,46.0,45.0,32.0,19.0,2.0,323.0,7.0,23.0,67.0,64.0,34.0,29.0,34.0,33.0,9.0,3.0
62,1309,874.0,491.0,4.0,35.0,99.0,73.0,69.0,52.0,70.0,38.0,19.0,4.0,381.0,14.0,21.0,69.0,90.0,37.0,43.0,42.0,36.0,7.0,2.0
63,1305,363.0,216.0,0.0,4.0,38.0,17.0,39.0,30.0,48.0,17.0,5.0,3.0,147.0,8.0,12.0,17.0,32.0,16.0,19.0,22.0,18.0,1.0,1.0
64,1401,181.0,87.0,0.0,0.0,7.0,20.0,5.0,33.0,9.0,3.0,0.0,0.0,94.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,1.0,0.0,2.0
65,1406,63.0,28.0,0.0,0.0,0.0,8.0,4.0,0.0,8.0,3.0,0.0,0.0,36.0,0.0,0.0,9.0,4.0,0.0,6.0,9.0,0.0,7.0,0.0
66,1404,123.0,34.0,0.0,0.0,0.0,3.0,0.0,7.0,10.0,7.0,7.0,0.0,89.0,14.0,0.0,5.0,22.0,18.0,1.0,9.0,8.0,1.0,0.0
67,1403,67.0,28.0,0.0,0.0,0.0,9.0,4.0,0.0,8.0,3.0,0.0,0.0,39.0,0.0,0.0,8.0,11.0,0.0,5.0,8.0,0.0,6.0,0.0
68,1503,117.0,71.0,0.0,4.0,15.0,3.0,12.0,6.0,14.0,9.0,7.0,0.0,47.0,0.0,4.0,9.0,13.0,12.0,0.0,3.0,6.0,0.0,0.0
69,1501,262.0,145.0,0.0,7.0,25.0,18.0,28.0,19.0,30.0,9.0,5.0,0.0,117.0,0.0,14.0,23.0,22.0,5.0,9.0,21.0,9.0,7.0,0.0
70,1502,70.0,58.0,0.0,0.0,16.0,0.0,11.0,12.0,13.0,6.0,1.0,0.0,13.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0
71,1504,536.0,253.0,0.0,22.0,46.0,39.0,47.0,5.0,51.0,12.0,18.0,0.0,283.0,0.0,19.0,65.0,68.0,36.0,17.0,30.0,20.0,16.0,1.0
72,1505,144.0,73.0,0.0,2.0,6.0,1.0,9.0,7.0,31.0,5.0,4.0,7.0,72.0,5.0,4.0,0.0,3.0,9.0,9.0,10.0,9.0,9.0,5.0
73,1507,96.0,52.0,0.0,2.0,11.0,2.0,7.0,9.0,12.0,3.0,6.0,0.0,44.0,9.0,2.0,5.0,13.0,6.0,4.0,0.0,3.0,0.0,0.0
74,1508,194.0,98.0,0.0,4.0,9.0,11.0,17.0,3.0,29.0,6.0,6.0,7.0,96.0,0.0,7.0,9.0,6.0,11.0,10.0,12.0,14.0,10.0,6.0
