,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
68,1503,246.0,155.0,9.0,36.0,14.0,23.0,13.0,6.0,17.0,0.0,0.0,0.0,91.0,3.0,4.0,1.0,3.0,25.0,11.0,16.0,2.0,5.0,0.0
69,1501,869.0,444.0,33.0,58.0,40.0,45.0,53.0,38.0,38.0,11.0,0.0,0.0,425.0,7.0,14.0,13.0,52.0,78.0,58.0,44.0,14.0,18.0,0.0
70,1502,350.0,198.0,14.0,36.0,18.0,27.0,13.0,10.0,25.0,2.0,0.0,0.0,152.0,1.0,7.0,3.0,6.0,39.0,19.0,27.0,3.0,9.0,2.0
71,1504,785.0,409.0,30.0,60.0,54.0,42.0,58.0,59.0,6.0,8.0,0.0,0.0,378.0,6.0,1.0,19.0,52.0,62.0,40.0,19.0,15.0,6.0,0.0
72,1505,445.0,218.0,18.0,16.0,26.0,29.0,31.0,46.0,16.0,14.0,0.0,0.0,228.0,3.0,17.0,25.0,12.0,37.0,13.0,18.0,14.0,0.0,3.0
73,1507,269.0,151.0,0.0,18.0,22.0,13.0,34.0,35.0,1.0,7.0,0.0,0.0,118.0,4.0,0.0,10.0,2.0,37.0,7.0,7.0,11.0,0.0,6.0
74,1508,319.0,152.0,16.0,10.0,15.0,26.0,13.0,34.0,14.0,9.0,0.0,0.0,167.0,2.0,19.0,22.0,12.0,16.0,10.0,14.0,7.0,0.0,0.0
75,1506,152.0,102.0,0.0,23.0,9.0,14.0,15.0,19.0,2.0,2.0,0.0,0.0,50.0,4.0,7.0,11.0,2.0,10.0,4.0,1.0,3.0,0.0,0.0
76,1509,384.0,236.0,3.0,44.0,29.0,28.0,45.0,41.0,6.0,7.0,0.0,0.0,148.0,9.0,3.0,12.0,4.0,43.0,9.0,8.0,14.0,0.0,4.0
77,1009,711.0,387.0,6.0,27.0,74.0,42.0,33.0,34.0,49.0,13.0,12.0,6.0,324.0,13.0,17.0,44.0,20.0,52.0,32.0,28.0,24.0,19.0,10.0
78,1908,86.0,57.0,0.0,0.0,0.0,2.0,21.0,0.0,15.0,7.0,4.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0
79,1906,255.0,139.0,0.0,13.0,32.0,2.0,5.0,54.0,17.0,6.0,0.0,0.0,116.0,5.0,12.0,0.0,10.0,4.0,22.0,11.0,49.0,0.0,0.0
80,1901,310.0,227.0,14.0,21.0,101.0,0.0,43.0,28.0,0.0,0.0,15.0,0.0,83.0,0.0,8.0,0.0,7.0,0.0,23.0,20.0,20.0,1.0,0.0
81,2104,261.0,138.0,2.0,32.0,26.0,19.0,16.0,14.0,0.0,0.0,12.0,0.0,122.0,0.0,22.0,16.0,16.0,26.0,16.0,0.0,0.0,0.0,0.0
82,2105,367.0,138.0,0.0,17.0,15.0,21.0,5.0,0.0,8.0,0.0,0.0,0.0,227.0,0.0,68.0,53.0,75.0,0.0,33.0,0.0,0.0,0.0,0.0
83,2107,317.0,108.0,4.0,15.0,11.0,22.0,8.0,0.0,3.0,2.0,0.0,0.0,209.0,2.0,51.0,38.0,35.0,17.0,24.0,13.0,3.0,0.0,0.0
84,2108,285.0,98.0,15.0,36.0,25.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,187.0,6.0,61.0,64.0,11.0,0.0,5.0,30.0,0.0,0.0,0.0
85,2106,282.0,97.0,0.0,9.0,8.0,18.0,17.0,4.0,9.0,0.0,9.0,0.0,184.0,0.0,49.0,21.0,20.0,17.0,21.0,18.0,3.0,11.0,0.0
86,2110,182.0,86.0,0.0,45.0,4.0,15.0,4.0,0.0,1.0,10.0,0.0,0.0,96.0,0.0,18.0,12.0,4.0,7.0,9.0,8.0,17.0,0.0,11.0
87,2115,61.0,33.0,3.0,11.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2202,447.0,234.0,3.0,43.0,41.0,32.0,37.0,23.0,0.0,2.0,16.0,0.0,214.0,0.0,34.0,28.0,30.0,33.0,24.0,0.0,8.0,9.0,0.0
89,2203,514.0,217.0,7.0,31.0,35.0,9.0,17.0,25.0,12.0,2.0,10.0,0.0,297.0,1.0,37.0,40.0,14.0,42.0,30.0,20.0,9.0,17.0,0.0
90,2207,200.0,116.0,0.0,19.0,34.0,10.0,18.0,18.0,1.0,2.0,0.0,0.0,84.0,0.0,12.0,13.0,3.0,17.0,11.0,1.0,1.0,1.0,0.0
91,2213,191.0,131.0,0.0,20.0,63.0,8.0,5.0,18.0,5.0,0.0,2.0,0.0,60.0,0.0,7.0,0.0,11.0,0.0,27.0,0.0,0.0,4.0,1.0
92,2204,208.0,125.0,0.0,14.0,38.0,11.0,17.0,20.0,2.0,5.0,1.0,0.0,83.0,0.0,8.0,7.0,5.0,3.0,13.0,3.0,4.0,2.0,1.0
93,2210,424.0,195.0,6.0,30.0,29.0,16.0,16.0,28.0,1.0,4.0,0.0,0.0,228.0,2.0,16.0,23.0,0.0,41.0,25.0,6.0,10.0,4.0,0.0
94,1108,747.0,335.0,3.0,39.0,30.0,14.0,72.0,26.0,21.0,36.0,0.0,7.0,411.0,16.0,11.0,35.0,20.0,40.0,59.0,25.0,21.0,34.0,4.0
95,0705,380.0,219.0,3.0,6.0,62.0,6.0,27.0,30.0,9.0,5.0,0.0,0.0,162.0,0.0,8.0,34.0,16.0,20.0,24.0,4.0,22.0,0.0,0.0
96,2209,153.0,53.0,0.0,5.0,10.0,16.0,13.0,0.0,4.0,0.0,0.0,0.0,99.0,11.0,49.0,9.0,0.0,0.0,22.0,6.0,0.0,3.0,0.0
97,2111,249.0,124.0,0.0,12.0,54.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,125.0,0.0,16.0,50.0,37.0,18.0,0.0,0.0,1.0,0.0,0.0
98,2113,272.0,140.0,0.0,19.0,65.0,1.0,18.0,0.0,9.0,0.0,0.0,0.0,133.0,4.0,23.0,53.0,33.0,17.0,2.0,1.0,0.0,0.0,0.0
99,2206,131.0,47.0,0.0,4.0,5.0,2.0,10.0,5.0,9.0,0.0,10.0,0.0,84.0,0.0,29.0,13.0,5.0,0.0,8.0,15.0,0.0,13.0,0.0
100,2109,682.0,232.0,9.0,49.0,32.0,52.0,32.0,0.0,0.0,5.0,0.0,0.0,451.0,4.0,104.0,47.0,19.0,70.0,42.0,42.0,11.0,0.0,0.0
101,2101,420.0,203.0,29.0,47.0,22.0,15.0,51.0,28.0,0.0,0.0,0.0,0.0,216.0,42.0,99.0,52.0,7.0,12.0,6.0,0.0,0.0,0.0,0.0
102,1005,422.0,212.0,3.0,68.0,18.0,2.0,6.0,10.0,49.0,29.0,2.0,0.0,212.0,1.0,19.0,30.0,10.0,22.0,14.0,6.0,25.0,34.0,30.0
103,0704,329.0,179.0,3.0,7.0,44.0,0.0,28.0,13.0,4.0,7.0,1.0,0.0,150.0,0.0,9.0,35.0,5.0,12.0,28.0,4.0,20.0,0.0,0.0
104,0708,296.0,125.0,1.0,34.0,12.0,15.0,0.0,10.0,8.0,1.0,12.0,0.0,172.0,0.0,29.0,32.0,4.0,17.0,3.0,34.0,15.0,0.0,0.0
105,1203,350.0,115.0,16.0,25.0,10.0,5.0,7.0,16.0,7.0,7.0,6.0,0.0,235.0,3.0,34.0,21.0,4.0,45.0,32.0,6.0,12.0,0.0,0.0
106,1202,983.0,442.0,14.0,16.0,46.0,78.0,61.0,14.0,47.0,30.0,0.0,10.0,541.0,5.0,33.0,38.0,30.0,48.0,52.0,87.0,36.0,0.0,8.0
107,1102,782.0,332.0,25.0,18.0,18.0,22.0,11.0,37.0,35.0,52.0,7.0,3.0,451.0,1.0,39.0,22.0,25.0,37.0,79.0,67.0,31.0,34.0,2.0
108,1904,503.0,301.0,8.0,20.0,73.0,19.0,33.0,47.0,23.0,9.0,11.0,5.0,202.0,4.0,16.0,16.0,19.0,20.0,34.0,19.0,39.0,5.0,6.0
109,1905,164.0,92.0,0.0,7.0,18.0,2.0,9.0,30.0,13.0,5.0,1.0,0.0,72.0,5.0,6.0,0.0,6.0,2.0,15.0,6.0,28.0,0.0,0.0
110,1903,213.0,130.0,4.0,12.0,43.0,2.0,15.0,34.0,9.0,3.0,4.0,0.0,83.0,3.0,7.0,0.0,7.0,5.0,16.0,10.0,27.0,1.0,0.0
111,1402,1637.0,726.0,34.0,79.0,97.0,53.0,35.0,70.0,35.0,33.0,0.0,12.0,911.0,40.0,70.0,46.0,40.0,180.0,69.0,74.0,59.0,4.0,0.0
112,1407,864.0,278.0,12.0,34.0,51.0,24.0,0.0,15.0,0.0,10.0,0.0,0.0,586.0,35.0,52.0,0.0,25.0,106.0,47.0,29.0,36.0,0.0,0.0
113,1409,806.0,261.0,11.0,32.0,46.0,21.0,1.0,13.0,1.0,10.0,0.0,0.0,545.0,31.0,47.0,4.0,25.0,98.0,43.0,28.0,33.0,1.0,0.0
114,1413,302.0,137.0,15.0,23.0,21.0,9.0,9.0,9.0,5.0,0.0,0.0,0.0,165.0,0.0,18.0,8.0,15.0,35.0,34.0,15.0,0.0,0.0,0.0
115,1412,281.0,114.0,7.0,12.0,7.0,2.0,10.0,4.0,5.0,5.0,0.0,0.0,166.0,0.0,8.0,22.0,18.0,27.0,15.0,12.0,5.0,3.0,0.0
116,1410,885.0,349.0,17.0,31.0,12.0,1.0,33.0,8.0,16.0,18.0,0.0,0.0,535.0,0.0,17.0,80.0,60.0,82.0,34.0,38.0,20.0,14.0,0.0
117,1405,313.0,138.0,5.0,11.0,8.0,8.0,3.0,6.0,2.0,10.0,0.0,0.0,175.0,0.0,6.0,30.0,23.0,13.0,14.0,11.0,0.0,0.0,0.0
118,1414,384.0,193.0,1.0,17.0,0.0,15.0,21.0,16.0,1.0,28.0,0.0,0.0,191.0,4.0,1.0,28.0,10.0,43.0,16.0,19.0,8.0,1.0,0.0
119,1601,213.0,111.0,0.0,0.0,7.0,9.0,1.0,42.0,4.0,0.0,2.0,0.0,103.0,0.0,25.0,9.0,7.0,18.0,4.0,12.0,1.0,13.0,1.0
120,1701,635.0,313.0,29.0,10.0,28.0,27.0,29.0,43.0,27.0,11.0,5.0,5.0,321.0,7.0,24.0,22.0,21.0,52.0,34.0,27.0,17.0,2.0,0.0
121,1702,332.0,156.0,19.0,11.0,16.0,25.0,15.0,29.0,17.0,10.0,0.0,0.0,175.0,2.0,18.0,21.0,11.0,19.0,9.0,15.0,9.0,0.0,0.0
122,1607,278.0,174.0,0.0,23.0,31.0,35.0,22.0,43.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,9.0,0.0,21.0,42.0,10.0,0.0,0.0,0.0
123,1605,201.0,113.0,0.0,6.0,12.0,23.0,5.0,48.0,0.0,0.0,0.0,0.0,89.0,0.0,15.0,17.0,9.0,5.0,18.0,7.0,1.0,0.0,1.0
124,1603,314.0,147.0,0.0,0.0,37.0,0.0,9.0,19.0,8.0,17.0,1.0,0.0,168.0,0.0,11.0,23.0,29.0,15.0,19.0,13.0,10.0,6.0,0.0
125,1609,8.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1706,279.0,138.0,0.0,0.0,19.0,0.0,5.0,30.0,8.0,7.0,2.0,0.0,142.0,0.0,24.0,9.0,13.0,29.0,7.0,15.0,4.0,18.0,0.0
127,1709,347.0,158.0,0.0,4.0,39.0,2.0,13.0,13.0,11.0,24.0,1.0,0.0,189.0,0.0,4.0,30.0,30.0,15.0,19.0,14.0,14.0,2.0,1.0
128,1711,239.0,109.0,0.0,11.0,12.0,5.0,13.0,4.0,11.0,17.0,2.0,0.0,130.0,0.0,0.0,17.0,6.0,21.0,0.0,12.0,9.0,5.0,2.0
129,1604,157.0,92.0,0.0,8.0,13.0,18.0,8.0,31.0,0.0,0.0,0.0,0.0,65.0,0.0,7.0,9.0,4.0,7.0,18.0,5.0,1.0,0.0,1.0
130,1606,209.0,126.0,0.0,15.0,20.0,25.0,19.0,31.0,0.0,0.0,0.0,0.0,84.0,0.0,3.0,7.0,6.0,14.0,28.0,8.0,3.0,0.0,0.0
131,1608,88.0,39.0,0.0,0.0,0.0,5.0,17.0,9.0,0.0,0.0,0.0,0.0,48.0,0.0,8.0,4.0,19.0,0.0,0.0,6.0,10.0,0.0,0.0
132,1611,187.0,84.0,0.0,0.0,1.0,11.0,36.0,18.0,0.0,0.0,0.0,0.0,101.0,0.0,18.0,9.0,41.0,0.0,0.0,13.0,20.0,0.0,0.0
133,1705,329.0,152.0,6.0,1.0,32.0,4.0,14.0,15.0,8.0,13.0,2.0,0.0,177.0,2.0,8.0,16.0,26.0,16.0,25.0,8.0,10.0,1.0,0.0
134,1708,473.0,216.0,0.0,4.0,56.0,2.0,16.0,19.0,13.0,32.0,1.0,0.0,258.0,0.0,6.0,41.0,43.0,20.0,28.0,18.0,18.0,2.0,1.0
135,1707,146.0,52.0,4.0,10.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,94.0,9.0,8.0,3.0,1.0,9.0,19.0,1.0,0.0,3.0,0.0
136,1710,353.0,144.0,4.0,18.0,22.0,4.0,11.0,7.0,9.0,14.0,2.0,0.0,210.0,10.0,9.0,18.0,4.0,27.0,22.0,9.0,7.0,8.0,1.0
137,1712,181.0,92.0,1.0,11.0,12.0,4.0,11.0,8.0,10.0,6.0,1.0,0.0,91.0,3.0,3.0,9.0,3.0,11.0,11.0,7.0,7.0,2.0,1.0
138,1704,838.0,403.0,0.0,41.0,43.0,18.0,52.0,22.0,45.0,56.0,8.0,0.0,437.0,0.0,0.0,59.0,19.0,70.0,6.0,42.0,34.0,15.0,5.0
139,1802,444.0,154.0,9.0,3.0,2.0,6.0,10.0,5.0,7.0,13.0,0.0,0.0,289.0,11.0,15.0,36.0,34.0,15.0,31.0,8.0,9.0,1.0,0.0
140,1821,472.0,251.0,1.0,9.0,0.0,1.0,75.0,7.0,2.0,9.0,17.0,0.0,221.0,1.0,18.0,1.0,3.0,82.0,39.0,0.0,12.0,0.0,0.0
