,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
25,0606,29.0,20.0,0.0,6.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
26,0602,540.0,222.0,11.0,41.0,18.0,0.0,17.0,30.0,0.0,4.0,0.0,0.0,318.0,10.0,18.0,18.0,24.0,66.0,55.0,27.0,23.0,0.0,0.0
27,0608,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0702,51.0,20.0,0.0,2.0,1.0,3.0,0.0,10.0,0.0,2.0,1.0,0.0,31.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,15.0,0.0,0.0
29,0706,339.0,157.0,0.0,1.0,28.0,2.0,8.0,1.0,9.0,4.0,0.0,0.0,182.0,9.0,15.0,11.0,20.0,13.0,29.0,23.0,0.0,2.0,0.0
30,0805,460.0,239.0,8.0,26.0,7.0,16.0,45.0,18.0,22.0,8.0,8.0,0.0,221.0,8.0,13.0,12.0,43.0,22.0,20.0,16.0,20.0,1.0,5.0
31,0803,805.0,385.0,8.0,36.0,35.0,14.0,79.0,47.0,18.0,15.0,15.0,0.0,422.0,6.0,37.0,46.0,62.0,41.0,35.0,39.0,20.0,2.0,3.0
32,1201,641.0,312.0,27.0,19.0,17.0,0.0,61.0,39.0,11.0,29.0,3.0,0.0,329.0,8.0,25.0,28.0,20.0,48.0,45.0,31.0,14.0,3.0,0.0
33,0905,690.0,297.0,55.0,43.0,4.0,9.0,45.0,10.0,11.0,12.0,10.0,6.0,393.0,42.0,19.0,27.0,33.0,47.0,31.0,34.0,18.0,17.0,6.0
34,1002,342.0,154.0,25.0,46.0,17.0,1.0,4.0,15.0,10.0,8.0,4.0,0.0,189.0,21.0,19.0,20.0,7.0,27.0,35.0,23.0,1.0,0.0,0.0
35,1001,265.0,119.0,24.0,35.0,12.0,1.0,3.0,8.0,5.0,6.0,4.0,0.0,147.0,17.0,17.0,15.0,1.0,25.0,27.0,20.0,1.0,0.0,0.0
36,0904,1187.0,502.0,73.0,64.0,30.0,30.0,36.0,32.0,17.0,15.0,21.0,0.0,684.0,59.0,55.0,48.0,87.0,70.0,66.0,79.0,22.0,10.0,3.0
37,0903,1597.0,787.0,39.0,60.0,82.0,120.0,79.0,57.0,49.0,15.0,16.0,0.0,812.0,34.0,79.0,27.0,126.0,97.0,51.0,116.0,11.0,8.0,0.0
38,0804,492.0,190.0,1.0,6.0,15.0,0.0,45.0,14.0,4.0,11.0,10.0,0.0,301.0,6.0,22.0,32.0,53.0,21.0,32.0,23.0,12.0,0.0,3.0
39,0806,479.0,290.0,13.0,63.0,18.0,31.0,32.0,47.0,29.0,0.0,7.0,0.0,189.0,7.0,9.0,23.0,31.0,24.0,12.0,11.0,10.0,0.0,0.0
40,0709,265.0,158.0,3.0,18.0,46.0,9.0,24.0,27.0,0.0,0.0,0.0,0.0,109.0,6.0,21.0,10.0,2.0,25.0,9.0,3.0,0.0,0.0,0.0
41,0710,729.0,370.0,20.0,30.0,19.0,9.0,95.0,23.0,21.0,21.0,0.0,0.0,360.0,13.0,43.0,10.0,57.0,38.0,36.0,27.0,30.0,4.0,13.0
42,0807,226.0,126.0,5.0,20.0,8.0,10.0,21.0,17.0,11.0,2.0,3.0,0.0,99.0,3.0,8.0,10.0,13.0,15.0,5.0,10.0,8.0,0.0,0.0
43,1006,1035.0,548.0,16.0,74.0,51.0,40.0,33.0,27.0,52.0,24.0,3.0,1.0,488.0,6.0,36.0,62.0,32.0,48.0,39.0,48.0,48.0,30.0,20.0
44,1003,194.0,94.0,3.0,17.0,12.0,0.0,13.0,13.0,16.0,6.0,0.0,0.0,99.0,4.0,10.0,10.0,14.0,14.0,9.0,4.0,4.0,0.0,0.0
45,1101,502.0,227.0,17.0,40.0,27.0,4.0,46.0,17.0,9.0,28.0,11.0,5.0,276.0,0.0,9.0,16.0,3.0,50.0,82.0,16.0,7.0,24.0,9.0
46,1007,1015.0,521.0,14.0,65.0,42.0,35.0,19.0,77.0,36.0,17.0,19.0,0.0,493.0,6.0,43.0,59.0,54.0,43.0,58.0,38.0,30.0,22.0,16.0
47,1209,524.0,229.0,13.0,26.0,18.0,20.0,17.0,16.0,15.0,3.0,0.0,9.0,294.0,3.0,37.0,35.0,17.0,35.0,44.0,11.0,29.0,2.0,6.0
48,1103,516.0,225.0,8.0,34.0,32.0,13.0,9.0,23.0,13.0,9.0,9.0,0.0,292.0,3.0,28.0,34.0,17.0,48.0,51.0,25.0,5.0,15.0,2.0
49,1105,740.0,375.0,25.0,51.0,50.0,24.0,51.0,50.0,25.0,30.0,14.0,0.0,365.0,1.0,22.0,35.0,8.0,54.0,106.0,38.0,11.0,23.0,6.0
50,1106,667.0,402.0,12.0,43.0,41.0,45.0,72.0,59.0,40.0,14.0,4.0,0.0,264.0,3.0,22.0,38.0,9.0,33.0,45.0,53.0,8.0,3.0,0.0
51,1107,810.0,403.0,11.0,35.0,30.0,55.0,60.0,58.0,28.0,19.0,2.0,0.0,406.0,15.0,38.0,37.0,29.0,50.0,47.0,69.0,35.0,7.0,0.0
52,1104,1359.0,636.0,54.0,97.0,95.0,25.0,72.0,79.0,33.0,63.0,31.0,0.0,722.0,1.0,37.0,58.0,13.0,112.0,234.0,53.0,24.0,56.0,15.0
53,1206,404.0,187.0,10.0,15.0,5.0,16.0,20.0,32.0,6.0,14.0,2.0,0.0,218.0,8.0,20.0,10.0,31.0,24.0,18.0,19.0,10.0,3.0,0.0
54,1204,605.0,280.0,17.0,15.0,0.0,1.0,53.0,51.0,0.0,33.0,6.0,0.0,324.0,20.0,23.0,16.0,36.0,26.0,27.0,38.0,5.0,4.0,0.0
55,1205,177.0,83.0,9.0,11.0,6.0,6.0,6.0,5.0,5.0,5.0,0.0,0.0,94.0,2.0,7.0,9.0,3.0,13.0,23.0,7.0,3.0,0.0,0.0
56,1301,785.0,394.0,33.0,82.0,0.0,42.0,1.0,36.0,37.0,14.0,0.0,2.0,392.0,9.0,6.0,24.0,17.0,68.0,74.0,39.0,15.0,15.0,0.0
57,1306,419.0,156.0,26.0,17.0,26.0,4.0,19.0,10.0,8.0,0.0,0.0,0.0,263.0,9.0,44.0,18.0,23.0,55.0,7.0,23.0,2.0,0.0,0.0
58,1308,153.0,63.0,0.0,0.0,15.0,3.0,16.0,7.0,0.0,0.0,0.0,0.0,90.0,0.0,8.0,0.0,12.0,6.0,16.0,0.0,5.0,0.0,0.0
59,1304,683.0,340.0,14.0,48.0,20.0,31.0,28.0,40.0,21.0,18.0,2.0,0.0,342.0,7.0,12.0,23.0,24.0,49.0,57.0,37.0,23.0,12.0,0.0
60,1302,346.0,178.0,13.0,38.0,1.0,20.0,2.0,18.0,15.0,6.0,0.0,0.0,167.0,3.0,1.0,11.0,8.0,30.0,32.0,18.0,8.0,7.0,0.0
61,1307,147.0,80.0,0.0,6.0,23.0,4.0,16.0,13.0,0.0,0.0,0.0,0.0,68.0,2.0,9.0,3.0,6.0,9.0,11.0,0.0,2.0,0.0,0.0
62,1309,305.0,130.0,13.0,11.0,27.0,5.0,19.0,12.0,7.0,0.0,0.0,0.0,174.0,4.0,24.0,7.0,21.0,30.0,15.0,12.0,4.0,0.0,0.0
63,1305,472.0,203.0,13.0,17.0,23.0,11.0,30.0,21.0,8.0,9.0,1.0,0.0,269.0,7.0,30.0,19.0,23.0,43.0,24.0,26.0,13.0,4.0,0.0
64,1401,1566.0,640.0,68.0,21.0,29.0,38.0,58.0,33.0,94.0,24.0,0.0,18.0,926.0,33.0,77.0,49.0,39.0,104.0,129.0,97.0,22.0,9.0,0.0
65,1406,392.0,161.0,3.0,14.0,12.0,28.0,0.0,10.0,9.0,8.0,4.0,0.0,231.0,5.0,9.0,21.0,12.0,41.0,24.0,27.0,19.0,0.0,0.0
66,1404,661.0,335.0,20.0,29.0,44.0,8.0,21.0,72.0,30.0,23.0,0.0,0.0,325.0,6.0,20.0,24.0,17.0,54.0,55.0,70.0,11.0,0.0,0.0
67,1403,550.0,242.0,7.0,19.0,22.0,32.0,11.0,16.0,25.0,9.0,4.0,0.0,307.0,7.0,10.0,23.0,18.0,51.0,40.0,40.0,21.0,0.0,0.0
68,1503,177.0,96.0,5.0,11.0,3.0,13.0,25.0,6.0,6.0,0.0,0.0,0.0,81.0,0.0,4.0,4.0,20.0,6.0,10.0,9.0,2.0,0.0,0.0
69,1501,590.0,293.0,22.0,32.0,40.0,25.0,47.0,34.0,24.0,7.0,1.0,1.0,297.0,7.0,21.0,16.0,38.0,42.0,35.0,36.0,14.0,3.0,0.0
70,1502,281.0,139.0,4.0,14.0,4.0,19.0,40.0,17.0,13.0,0.0,0.0,0.0,141.0,0.0,5.0,11.0,15.0,16.0,16.0,17.0,5.0,0.0,1.0
71,1504,522.0,307.0,35.0,40.0,63.0,21.0,28.0,34.0,26.0,1.0,0.0,0.0,213.0,9.0,25.0,4.0,52.0,39.0,20.0,24.0,5.0,1.0,0.0
72,1505,612.0,309.0,6.0,16.0,13.0,51.0,54.0,29.0,31.0,8.0,0.0,0.0,302.0,9.0,28.0,12.0,33.0,28.0,7.0,25.0,7.0,0.0,2.0
73,1507,345.0,205.0,3.0,17.0,14.0,19.0,39.0,32.0,16.0,0.0,0.0,0.0,140.0,2.0,9.0,14.0,11.0,20.0,14.0,14.0,2.0,0.0,4.0
74,1508,418.0,201.0,4.0,9.0,6.0,41.0,31.0,13.0,26.0,7.0,0.0,1.0,217.0,8.0,23.0,3.0,27.0,17.0,1.0,19.0,5.0,1.0,1.0
75,1506,121.0,81.0,3.0,8.0,5.0,10.0,13.0,5.0,7.0,1.0,0.0,1.0,41.0,1.0,5.0,0.0,16.0,1.0,5.0,5.0,0.0,3.0,1.0
76,1509,440.0,263.0,9.0,22.0,16.0,30.0,45.0,28.0,17.0,1.0,0.0,0.0,176.0,2.0,14.0,11.0,34.0,17.0,13.0,15.0,3.0,0.0,3.0
77,1009,695.0,338.0,6.0,37.0,42.0,22.0,13.0,60.0,35.0,10.0,13.0,0.0,357.0,8.0,30.0,48.0,30.0,62.0,36.0,29.0,14.0,13.0,7.0
78,1908,70.0,52.0,0.0,0.0,0.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1906,323.0,98.0,0.0,22.0,19.0,0.0,7.0,12.0,16.0,0.0,0.0,1.0,225.0,5.0,23.0,9.0,17.0,2.0,20.0,28.0,22.0,36.0,0.0
80,1901,190.0,89.0,0.0,0.0,14.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,102.0,0.0,12.0,19.0,18.0,4.0,20.0,0.0,18.0,4.0,0.0
81,2104,420.0,220.0,12.0,46.0,34.0,31.0,22.0,17.0,16.0,0.0,0.0,0.0,201.0,2.0,53.0,56.0,7.0,18.0,18.0,6.0,10.0,0.0,0.0
82,2105,320.0,173.0,1.0,45.0,11.0,21.0,46.0,39.0,10.0,0.0,0.0,0.0,148.0,2.0,82.0,18.0,0.0,0.0,15.0,0.0,19.0,11.0,0.0
83,2107,255.0,103.0,4.0,15.0,24.0,15.0,15.0,18.0,6.0,0.0,2.0,1.0,153.0,2.0,66.0,14.0,0.0,12.0,16.0,6.0,8.0,5.0,0.0
84,2108,239.0,91.0,11.0,4.0,46.0,12.0,7.0,6.0,2.0,0.0,0.0,4.0,148.0,4.0,75.0,25.0,0.0,19.0,14.0,7.0,3.0,2.0,0.0
85,2106,227.0,83.0,1.0,28.0,9.0,9.0,9.0,9.0,6.0,0.0,5.0,0.0,144.0,1.0,51.0,21.0,2.0,13.0,11.0,14.0,3.0,4.0,0.0
86,2110,137.0,56.0,0.0,25.0,20.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,81.0,11.0,27.0,12.0,6.0,3.0,3.0,3.0,9.0,0.0,0.0
87,2115,61.0,24.0,2.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,3.0,14.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
88,2202,648.0,347.0,16.0,57.0,53.0,45.0,37.0,33.0,20.0,2.0,0.0,0.0,301.0,2.0,70.0,79.0,27.0,32.0,23.0,8.0,13.0,0.0,0.0
89,2203,342.0,118.0,0.0,36.0,13.0,10.0,6.0,2.0,4.0,5.0,4.0,0.0,223.0,2.0,57.0,38.0,15.0,22.0,5.0,16.0,9.0,4.0,0.0
90,2207,149.0,57.0,1.0,5.0,19.0,9.0,0.0,8.0,0.0,2.0,6.0,0.0,92.0,2.0,29.0,25.0,2.0,3.0,6.0,4.0,8.0,0.0,0.0
91,2213,104.0,45.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,6.0,4.0,0.0,58.0,0.0,11.0,0.0,9.0,5.0,9.0,12.0,9.0,0.0,0.0
92,2204,89.0,36.0,2.0,0.0,10.0,0.0,0.0,2.0,1.0,7.0,2.0,0.0,53.0,6.0,9.0,11.0,4.0,2.0,4.0,10.0,4.0,0.0,0.0
93,2210,258.0,95.0,1.0,10.0,23.0,9.0,2.0,3.0,4.0,7.0,2.0,0.0,163.0,5.0,33.0,24.0,11.0,15.0,4.0,6.0,7.0,4.0,0.0
94,1108,988.0,427.0,18.0,15.0,48.0,44.0,46.0,52.0,30.0,38.0,2.0,0.0,562.0,37.0,59.0,29.0,54.0,70.0,35.0,73.0,45.0,13.0,0.0
95,0705,345.0,158.0,0.0,0.0,23.0,4.0,7.0,24.0,8.0,3.0,0.0,0.0,185.0,8.0,12.0,16.0,24.0,10.0,27.0,19.0,16.0,2.0,0.0
96,2209,166.0,87.0,0.0,6.0,20.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,78.0,0.0,4.0,4.0,14.0,0.0,0.0,19.0,0.0,24.0,0.0
97,2111,176.0,46.0,0.0,16.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,47.0,38.0,9.0,0.0,0.0,14.0,14.0,0.0,1.0
98,2113,214.0,61.0,0.0,23.0,22.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,151.0,0.0,49.0,43.0,13.0,0.0,0.0,14.0,13.0,2.0,9.0
99,2206,115.0,43.0,0.0,23.0,0.0,3.0,3.0,2.0,3.0,0.0,4.0,0.0,72.0,0.0,24.0,20.0,3.0,7.0,3.0,12.0,0.0,3.0,0.0
100,2109,496.0,146.0,12.0,17.0,56.0,22.0,0.0,7.0,8.0,0.0,6.0,3.0,347.0,8.0,125.0,22.0,0.0,41.0,35.0,22.0,0.0,0.0,0.0
101,2101,349.0,168.0,21.0,60.0,29.0,21.0,16.0,11.0,0.0,0.0,0.0,0.0,181.0,36.0,78.0,13.0,7.0,9.0,17.0,11.0,7.0,0.0,3.0
102,1005,454.0,236.0,3.0,23.0,40.0,1.0,31.0,16.0,43.0,10.0,8.0,4.0,218.0,1.0,17.0,29.0,7.0,26.0,12.0,12.0,35.0,14.0,7.0
103,0704,347.0,154.0,0.0,0.0,24.0,0.0,6.0,13.0,9.0,5.0,1.0,0.0,193.0,9.0,13.0,18.0,21.0,12.0,26.0,22.0,12.0,2.0,0.0
104,0708,499.0,321.0,0.0,35.0,92.0,21.0,47.0,57.0,4.0,0.0,0.0,1.0,178.0,12.0,33.0,17.0,3.0,40.0,27.0,3.0,1.0,0.0,0.0
105,1203,165.0,78.0,15.0,7.0,7.0,0.0,3.0,5.0,3.0,9.0,0.0,0.0,87.0,0.0,0.0,13.0,0.0,16.0,28.0,0.0,3.0,0.0,0.0
106,1202,743.0,334.0,17.0,35.0,21.0,43.0,20.0,40.0,22.0,10.0,0.0,5.0,408.0,6.0,48.0,31.0,49.0,51.0,48.0,22.0,33.0,5.0,4.0
107,1102,767.0,329.0,24.0,53.0,49.0,11.0,20.0,34.0,15.0,27.0,16.0,0.0,436.0,2.0,31.0,41.0,17.0,72.0,113.0,27.0,11.0,29.0,7.0
108,1904,450.0,196.0,2.0,23.0,24.0,7.0,13.0,44.0,15.0,2.0,11.0,1.0,254.0,3.0,27.0,25.0,31.0,11.0,34.0,20.0,19.0,21.0,3.0
109,1905,198.0,68.0,0.0,12.0,11.0,0.0,15.0,9.0,9.0,0.0,0.0,1.0,130.0,3.0,15.0,7.0,10.0,1.0,11.0,16.0,12.0,20.0,0.0
110,1903,212.0,71.0,0.0,10.0,13.0,0.0,14.0,8.0,8.0,1.0,0.0,1.0,141.0,3.0,15.0,9.0,14.0,3.0,15.0,15.0,15.0,19.0,0.0
111,1402,1085.0,481.0,16.0,65.0,39.0,28.0,17.0,64.0,44.0,32.0,3.0,0.0,601.0,20.0,40.0,49.0,35.0,87.0,66.0,100.0,24.0,5.0,0.0
112,1407,593.0,238.0,0.0,49.0,7.0,11.0,0.0,12.0,36.0,15.0,0.0,0.0,354.0,19.0,25.0,26.0,24.0,41.0,24.0,56.0,7.0,6.0,0.0
113,1409,562.0,229.0,1.0,46.0,7.0,12.0,5.0,13.0,33.0,15.0,0.0,0.0,332.0,17.0,24.0,24.0,23.0,38.0,24.0,51.0,8.0,5.0,0.0
114,1413,210.0,78.0,0.0,26.0,7.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,132.0,0.0,11.0,7.0,15.0,35.0,10.0,8.0,8.0,0.0,0.0
115,1412,243.0,113.0,7.0,15.0,7.0,12.0,26.0,11.0,7.0,3.0,0.0,0.0,131.0,0.0,15.0,10.0,13.0,21.0,18.0,8.0,9.0,0.0,1.0
116,1410,805.0,388.0,27.0,39.0,19.0,43.0,104.0,39.0,19.0,13.0,0.0,0.0,417.0,2.0,55.0,32.0,40.0,56.0,66.0,24.0,27.0,0.0,4.0
117,1405,219.0,92.0,0.0,9.0,6.0,1.0,6.0,2.0,9.0,7.0,0.0,0.0,126.0,0.0,4.0,16.0,13.0,27.0,13.0,6.0,3.0,0.0,0.0
118,1414,554.0,301.0,1.0,30.0,23.0,14.0,57.0,44.0,27.0,14.0,0.0,0.0,254.0,0.0,7.0,21.0,25.0,54.0,19.0,39.0,5.0,17.0,0.0
119,1601,115.0,59.0,0.0,5.0,1.0,7.0,3.0,5.0,18.0,3.0,0.0,6.0,55.0,2.0,9.0,0.0,1.0,2.0,10.0,13.0,0.0,2.0,3.0
120,1701,415.0,195.0,10.0,12.0,16.0,22.0,23.0,26.0,15.0,11.0,0.0,0.0,219.0,4.0,19.0,11.0,32.0,19.0,21.0,24.0,4.0,0.0,0.0
121,1702,460.0,218.0,5.0,8.0,7.0,44.0,36.0,13.0,24.0,8.0,0.0,0.0,242.0,8.0,25.0,4.0,31.0,18.0,0.0,19.0,6.0,0.0,0.0
122,1607,233.0,114.0,0.0,9.0,43.0,0.0,8.0,19.0,4.0,9.0,0.0,0.0,120.0,0.0,26.0,41.0,19.0,0.0,9.0,12.0,0.0,0.0,0.0
123,1605,148.0,84.0,0.0,10.0,13.0,10.0,3.0,12.0,19.0,2.0,0.0,4.0,64.0,2.0,9.0,10.0,5.0,2.0,7.0,14.0,0.0,4.0,4.0
124,1603,283.0,161.0,0.0,3.0,45.0,12.0,8.0,23.0,27.0,3.0,0.0,2.0,122.0,0.0,20.0,24.0,0.0,19.0,24.0,9.0,0.0,0.0,4.0
125,1609,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
126,1706,178.0,89.0,0.0,1.0,17.0,5.0,5.0,9.0,17.0,6.0,0.0,6.0,87.0,0.0,18.0,9.0,1.0,7.0,18.0,11.0,0.0,0.0,2.0
127,1709,293.0,169.0,0.0,8.0,46.0,12.0,7.0,28.0,26.0,3.0,0.0,0.0,123.0,0.0,18.0,24.0,1.0,26.0,23.0,6.0,2.0,0.0,4.0
128,1711,95.0,52.0,0.0,14.0,6.0,0.0,1.0,13.0,6.0,3.0,0.0,0.0,44.0,0.0,1.0,0.0,1.0,17.0,4.0,0.0,4.0,0.0,0.0
129,1604,123.0,65.0,0.0,7.0,16.0,5.0,3.0,10.0,10.0,3.0,0.0,2.0,57.0,1.0,11.0,15.0,7.0,1.0,5.0,9.0,0.0,2.0,2.0
130,1606,153.0,75.0,0.0,5.0,28.0,0.0,5.0,12.0,3.0,6.0,0.0,0.0,79.0,0.0,18.0,27.0,12.0,0.0,6.0,8.0,0.0,0.0,0.0
131,1608,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1611,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
133,1705,247.0,132.0,2.0,3.0,34.0,11.0,8.0,17.0,18.0,3.0,0.0,0.0,112.0,0.0,14.0,20.0,8.0,14.0,20.0,5.0,0.0,0.0,3.0
134,1708,417.0,243.0,0.0,11.0,68.0,17.0,10.0,39.0,38.0,4.0,0.0,0.0,175.0,0.0,26.0,35.0,1.0,35.0,33.0,8.0,2.0,0.0,6.0
135,1707,151.0,52.0,16.0,1.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,97.0,0.0,8.0,12.0,1.0,9.0,18.0,5.0,6.0,0.0,8.0
136,1710,246.0,101.0,19.0,11.0,5.0,0.0,1.0,16.0,5.0,13.0,0.0,0.0,147.0,0.0,10.0,14.0,1.0,25.0,25.0,6.0,10.0,0.0,9.0
137,1712,111.0,49.0,6.0,5.0,2.0,0.0,2.0,9.0,3.0,5.0,0.0,0.0,63.0,0.0,4.0,6.0,0.0,11.0,9.0,2.0,3.0,0.0,3.0
138,1704,342.0,184.0,0.0,44.0,19.0,0.0,5.0,45.0,21.0,9.0,0.0,0.0,158.0,0.0,5.0,1.0,4.0,60.0,15.0,0.0,13.0,0.0,0.0
139,1802,459.0,177.0,0.0,11.0,5.0,2.0,12.0,15.0,14.0,8.0,0.0,0.0,281.0,9.0,3.0,46.0,18.0,33.0,38.0,22.0,7.0,10.0,3.0
140,1821,369.0,131.0,0.0,2.0,0.0,0.0,22.0,24.0,1.0,0.0,0.0,0.0,239.0,1.0,12.0,4.0,11.0,81.0,15.0,2.0,1.0,1.0,0.0
141,1807,995.0,478.0,10.0,29.0,56.0,32.0,127.0,38.0,37.0,45.0,0.0,0.0,515.0,51.0,17.0,46.0,14.0,69.0,100.0,67.0,21.0,12.0,4.0
142,1808,1026.0,516.0,40.0,62.0,27.0,43.0,93.0,59.0,22.0,17.0,8.0,7.0,510.0,17.0,30.0,70.0,18.0,87.0,84.0,36.0,6.0,26.0,0.0
143,1809,719.0,335.0,2.0,65.0,27.0,27.0,6.0,49.0,13.0,10.0,1.0,0.0,385.0,9.0,50.0,3.0,16.0,119.0,44.0,21.0,12.0,7.0,0.0
144,1810,804.0,371.0,0.0,44.0,24.0,18.0,23.0,53.0,35.0,29.0,0.0,0.0,432.0,10.0,45.0,8.0,11.0,114.0,49.0,51.0,16.0,9.0,0.0
145,1811,504.0,205.0,0.0,14.0,11.0,2.0,24.0,8.0,37.0,22.0,9.0,0.0,300.0,26.0,21.0,27.0,10.0,46.0,43.0,31.0,31.0,12.0,0.0
146,1813,406.0,197.0,25.0,28.0,4.0,15.0,20.0,22.0,4.0,4.0,0.0,13.0,209.0,3.0,17.0,39.0,7.0,35.0,23.0,4.0,4.0,9.0,0.0
147,1814,443.0,226.0,10.0,21.0,10.0,4.0,26.0,31.0,20.0,1.0,4.0,3.0,218.0,3.0,33.0,15.0,6.0,35.0,51.0,7.0,3.0,5.0,0.0
148,1822,872.0,449.0,9.0,35.0,22.0,0.0,53.0,65.0,47.0,0.0,10.0,0.0,420.0,5.0,74.0,13.0,11.0,69.0,116.0,16.0,6.0,8.0,0.0
149,1805,333.0,174.0,14.0,25.0,6.0,14.0,36.0,21.0,11.0,0.0,5.0,0.0,159.0,0.0,10.0,18.0,5.0,28.0,30.0,13.0,0.0,10.0,0.0
150,1806,376.0,196.0,16.0,28.0,7.0,16.0,40.0,23.0,13.0,0.0,5.0,0.0,180.0,0.0,11.0,21.0,5.0,32.0,34.0,14.0,0.0,11.0,0.0
