,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
207,1612,120.0,55.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,5.0,17.0,0.0,65.0,0.0,3.0,11.0,0.0,0.0,7.0,0.0,17.0,11.0,0.0
208,1602,1487.0,729.0,7.0,5.0,115.0,47.0,167.0,115.0,88.0,98.0,5.0,0.0,758.0,0.0,11.0,14.0,155.0,67.0,169.0,110.0,60.0,0.0,0.0
209,0604,133.0,52.0,0.0,1.0,6.0,14.0,5.0,15.0,0.0,4.0,7.0,0.0,81.0,0.0,5.0,3.0,3.0,0.0,30.0,10.0,0.0,4.0,0.0
210,0607,102.0,29.0,0.0,0.0,0.0,12.0,3.0,15.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,1.0,2.0,0.0,33.0,8.0,0.0,0.0,0.0
211,0701,14.0,7.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
212,0609,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0707,379.0,177.0,7.0,1.0,4.0,5.0,0.0,40.0,57.0,13.0,0.0,0.0,202.0,3.0,15.0,22.0,1.0,22.0,24.0,103.0,0.0,7.0,0.0
214,0703,90.0,51.0,0.0,0.0,0.0,19.0,10.0,0.0,0.0,12.0,10.0,0.0,38.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
215,0308,3941.0,1731.0,73.0,89.0,120.0,143.0,224.0,169.0,273.0,181.0,118.0,61.0,2209.0,54.0,72.0,183.0,184.0,267.0,270.0,301.0,260.0,254.0,149.0
216,0801,493.0,239.0,3.0,6.0,28.0,16.0,28.0,40.0,30.0,46.0,6.0,3.0,255.0,5.0,4.0,31.0,26.0,51.0,34.0,39.0,16.0,22.0,15.0
217,0601,553.0,300.0,0.0,4.0,73.0,22.0,67.0,37.0,9.0,23.0,20.0,0.0,251.0,7.0,20.0,49.0,38.0,57.0,27.0,12.0,25.0,2.0,0.0
218,0305,567.0,220.0,0.0,11.0,32.0,81.0,33.0,1.0,6.0,5.0,17.0,29.0,348.0,11.0,30.0,79.0,38.0,90.0,16.0,6.0,32.0,48.0,1.0
219,0201,216.0,119.0,10.0,0.0,5.0,1.0,36.0,35.0,2.0,1.0,7.0,0.0,97.0,0.0,15.0,8.0,5.0,25.0,13.0,1.0,1.0,9.0,0.0
220,0108,178.0,88.0,5.0,4.0,0.0,0.0,17.0,21.0,1.0,13.0,1.0,0.0,90.0,0.0,2.0,14.0,1.0,12.0,11.0,19.0,10.0,2.0,0.0
221,0103,130.0,63.0,0.0,3.0,13.0,2.0,4.0,5.0,13.0,0.0,1.0,1.0,67.0,0.0,4.0,7.0,13.0,20.0,6.0,3.0,3.0,0.0,4.0
222,0106,163.0,87.0,0.0,8.0,1.0,3.0,17.0,1.0,17.0,7.0,0.0,7.0,75.0,0.0,0.0,5.0,7.0,12.0,11.0,20.0,2.0,8.0,1.0
223,0109,56.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,6.0,0.0
224,0107,207.0,108.0,2.0,9.0,1.0,0.0,24.0,9.0,14.0,11.0,0.0,7.0,100.0,0.0,1.0,11.0,4.0,15.0,15.0,26.0,5.0,8.0,1.0
225,0101,46.0,25.0,0.0,0.0,0.0,7.0,11.0,4.0,3.0,0.0,0.0,0.0,20.0,0.0,3.0,3.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0
226,0114,86.0,33.0,1.0,0.0,4.0,10.0,2.0,6.0,7.0,0.0,1.0,0.0,53.0,2.0,0.0,12.0,5.0,10.0,11.0,1.0,1.0,0.0,0.0
227,0112,145.0,54.0,1.0,0.0,6.0,15.0,4.0,11.0,13.0,0.0,2.0,0.0,90.0,4.0,0.0,21.0,8.0,17.0,19.0,2.0,1.0,0.0,0.0
228,0511,124.0,55.0,0.0,0.0,16.0,26.0,4.0,0.0,3.0,0.0,6.0,0.0,69.0,0.0,4.0,16.0,18.0,13.0,4.0,0.0,0.0,0.0,5.0
229,0505,37.0,17.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
230,0110,95.0,51.0,0.0,3.0,0.0,2.0,7.0,3.0,9.0,2.0,3.0,3.0,44.0,0.0,0.0,2.0,6.0,8.0,8.0,8.0,0.0,6.0,0.0
231,0111,107.0,46.0,3.0,2.0,4.0,24.0,0.0,5.0,0.0,0.0,7.0,0.0,60.0,0.0,0.0,8.0,14.0,12.0,5.0,7.0,6.0,0.0,0.0
232,1004,533.0,280.0,1.0,74.0,38.0,18.0,41.0,23.0,16.0,5.0,5.0,8.0,253.0,5.0,37.0,53.0,11.0,54.0,32.0,9.0,14.0,15.0,0.0
233,0802,713.0,280.0,0.0,12.0,90.0,2.0,62.0,32.0,45.0,0.0,0.0,11.0,430.0,0.0,0.0,120.0,53.0,14.0,51.0,56.0,2.0,56.0,77.0
234,2011,52.0,38.0,0.0,0.0,4.0,8.0,2.0,9.0,6.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0
235,2008,25.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0
236,0410,1346.0,608.0,70.0,218.0,94.0,23.0,52.0,36.0,22.0,8.0,7.0,10.0,738.0,158.0,243.0,128.0,19.0,69.0,40.0,13.0,18.0,19.0,0.0
237,0407,588.0,215.0,51.0,89.0,40.0,4.0,13.0,1.0,2.0,5.0,8.0,1.0,372.0,81.0,152.0,44.0,9.0,12.0,8.0,8.0,34.0,22.0,0.0
238,1008,392.0,208.0,0.0,10.0,70.0,16.0,40.0,17.0,32.0,1.0,0.0,0.0,185.0,0.0,23.0,28.0,22.0,42.0,10.0,14.0,2.0,7.0,0.0
239,0301,112.0,55.0,2.0,1.0,2.0,10.0,12.0,1.0,3.0,0.0,3.0,0.0,57.0,2.0,8.0,10.0,25.0,6.0,0.0,4.0,0.0,0.0,0.0
240,0507,127.0,40.0,6.0,12.0,15.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,87.0,21.0,20.0,10.0,0.0,26.0,3.0,7.0,0.0,0.0,0.0
241,0508,272.0,139.0,7.0,52.0,17.0,20.0,18.0,6.0,11.0,0.0,0.0,5.0,133.0,13.0,16.0,15.0,14.0,25.0,36.0,8.0,2.0,0.0,0.0
242,0506,127.0,41.0,5.0,11.0,15.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,84.0,20.0,18.0,10.0,0.0,28.0,2.0,7.0,0.0,0.0,0.0
243,0509,518.0,269.0,37.0,78.0,44.0,29.0,29.0,6.0,21.0,11.0,0.0,3.0,251.0,48.0,58.0,23.0,17.0,34.0,34.0,23.0,6.0,0.0,0.0
244,1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1823,87.0,33.0,0.0,0.0,0.0,0.0,5.0,8.0,6.0,0.0,0.0,0.0,54.0,3.0,0.0,0.0,8.0,5.0,10.0,18.0,3.0,0.0,0.0
246,2003,249.0,104.0,0.0,0.0,0.0,5.0,18.0,25.0,16.0,0.0,2.0,0.0,144.0,8.0,3.0,0.0,16.0,17.0,32.0,42.0,5.0,3.0,0.0
247,1816,150.0,96.0,4.0,0.0,2.0,0.0,20.0,14.0,3.0,0.0,5.0,0.0,54.0,2.0,2.0,0.0,0.0,32.0,3.0,0.0,8.0,0.0,0.0
248,1817,114.0,72.0,3.0,0.0,2.0,2.0,14.0,11.0,3.0,0.0,4.0,0.0,42.0,2.0,1.0,0.0,1.0,23.0,2.0,2.0,6.0,1.0,0.0
249,1818,89.0,46.0,1.0,0.0,2.0,4.0,7.0,8.0,3.0,2.0,2.0,0.0,43.0,1.0,1.0,0.0,2.0,22.0,1.0,6.0,4.0,3.0,0.0
250,0502A,364.0,190.0,0.0,51.0,28.0,49.0,9.0,23.0,1.0,3.0,0.0,0.0,176.0,3.0,39.0,79.0,34.0,0.0,6.0,0.0,3.0,0.0,10.0
251,0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0104,83.0,45.0,0.0,3.0,6.0,1.0,7.0,10.0,2.0,0.0,1.0,1.0,37.0,0.0,0.0,2.0,11.0,0.0,6.0,3.0,3.0,0.0,4.0
253,2002,93.0,34.0,0.0,1.0,0.0,5.0,15.0,1.0,3.0,2.0,0.0,0.0,58.0,0.0,0.0,6.0,3.0,15.0,3.0,2.0,3.0,0.0,0.0
